"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD 113 Groups"	"ICD 113 Groups Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"Arkansas"	"05"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	128	2848650	4.5	4.6
	"Arkansas"	"05"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	197	2874554	6.9	7.1
	"Arkansas"	"05"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	68	2874554	2.4	2.5
	"Arkansas"	"05"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	95	2874554	3.3	3.5
	"Arkansas"	"05"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	220	2896843	7.6	8.0
	"Arkansas"	"05"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	41	2896843	1.4	1.4
	"Arkansas"	"05"	"2009"	"2009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	90	2896843	3.1	3.2
	"Arkansas"	"05"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	227	2915918	7.8	8.2
	"Arkansas"	"05"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	54	2915918	1.9	2.0
	"Arkansas"	"05"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	69	2915918	2.4	2.4
	"Arkansas"	"05"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	260	2938538	8.8	9.4
	"Arkansas"	"05"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	52	2938538	1.8	1.8
	"Arkansas"	"05"	"2011"	"2011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	43	2938538	1.5	1.5
	"Arkansas"	"05"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	257	2949499	8.7	9.1
	"Arkansas"	"05"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	57	2949499	1.9	2.0
	"Arkansas"	"05"	"2012"	"2012"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	59	2949499	2.0	2.0
	"Arkansas"	"05"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	216	2957957	7.3	7.5
	"Arkansas"	"05"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	54	2957957	1.8	1.9
	"Arkansas"	"05"	"2013"	"2013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	49	2957957	1.7	1.7
	"Arkansas"	"05"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	251	2966835	8.5	8.9
	"Arkansas"	"05"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	45	2966835	1.5	1.6
	"Arkansas"	"05"	"2014"	"2014"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	59	2966835	2.0	2.1
	"Arkansas"	"05"	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	274	2978204	9.2	9.8
	"Arkansas"	"05"	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	65	2978204	2.2	2.2
	"Arkansas"	"05"	"2015"	"2015"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	51	2978204	1.7	1.8
	"California"	"06"	"1999"	"1999"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2157	33499204	6.4	6.5
	"California"	"06"	"1999"	"1999"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	403	33499204	1.2	1.3
	"California"	"06"	"1999"	"1999"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	100	33499204	0.3	0.3
	"California"	"06"	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	1519	33871648	4.5	4.5
	"California"	"06"	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	343	33871648	1.0	1.1
	"California"	"06"	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	74	33871648	0.2	0.2
	"California"	"06"	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	976	34479458	2.8	2.9
	"California"	"06"	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	203	34479458	0.6	0.6
	"California"	"06"	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	45	34479458	0.1	0.1
	"California"	"06"	"2002"	"2002"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2318	34871843	6.6	6.7
	"California"	"06"	"2002"	"2002"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	511	34871843	1.5	1.5
	"California"	"06"	"2002"	"2002"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	138	34871843	0.4	0.4
	"California"	"06"	"2003"	"2003"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2399	35253159	6.8	6.9
	"California"	"06"	"2003"	"2003"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	542	35253159	1.5	1.6
	"California"	"06"	"2003"	"2003"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	11	35253159	0.0 (Unreliable)	0.0 (Unreliable)
	"California"	"06"	"2003"	"2003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	156	35253159	0.4	0.4
	"California"	"06"	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2424	35574576	6.8	6.8
	"California"	"06"	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	532	35574576	1.5	1.5
	"California"	"06"	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	164	35574576	0.5	0.5
	"California"	"06"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2529	35827943	7.1	7.1
	"California"	"06"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	495	35827943	1.4	1.4
	"California"	"06"	"2005"	"2005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	184	35827943	0.5	0.5
	"California"	"06"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	2760	36021202	7.7	7.6
	"California"	"06"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	565	36021202	1.6	1.6
	"California"	"06"	"2006"	"2006"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	160	36021202	0.4	0.4
	"California"	"06"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	3059	36250311	8.4	8.3
	"California"	"06"	"2007"	"2007"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	629	36250311	1.7	1.7
	"California"	"06"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	160	36250311	0.4	0.4
	"California"	"06"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	3043	36604337	8.3	8.2
	"California"	"06"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	671	36604337	1.8	1.8
	"California"	"06"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	145	36604337	0.4	0.4
	"California"	"06"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	3236	36961229	8.8	8.6
	"California"	"06"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	647	36961229	1.8	1.7
	"California"	"06"	"2009"	"2009"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	14	36961229	0.0 (Unreliable)	0.0 (Unreliable)
	"California"	"06"	"2009"	"2009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	159	36961229	0.4	0.4
	"California"	"06"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	3182	37253956	8.5	8.3
	"California"	"06"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	694	37253956	1.9	1.8
	"California"	"06"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	173	37253956	0.5	0.5
	"California"	"06"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	3359	37700034	8.9	8.6
	"California"	"06"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	685	37700034	1.8	1.8
	"California"	"06"	"2011"	"2011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	133	37700034	0.4	0.4
	"California"	"06"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	3290	38056055	8.6	8.3
	"California"	"06"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	627	38056055	1.6	1.6
	"California"	"06"	"2012"	"2012"	"Assault (homicide) by other and unspecified means and their sequelae (*U01.0-*U01.3,*U01.5-*U01.9,*U02,X85-X92,X96-Y09,Y87.1)"	"GR113-129"	11	38056055	0.0 (Unreliable)	0.0 (Unreliable)
	"California"	"06"	"2012"	"2012"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	112	38056055	0.3	0.3
	"California"	"06"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	3647	38414128	9.5	9.1
	"California"	"06"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	678	38414128	1.8	1.7
	"California"	"06"	"2013"	"2013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	126	38414128	0.3	0.3
	"California"	"06"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	3780	38792291	9.7	9.3
	"California"	"06"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	636	38792291	1.6	1.6
	"California"	"06"	"2014"	"2014"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	99	38792291	0.3	0.2
	"California"	"06"	"2015"	"2015"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	4002	39144818	10.2	9.7
	"California"	"06"	"2015"	"2015"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	545	39144818	1.4	1.3
	"California"	"06"	"2015"	"2015"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	105	39144818	0.3	0.3
	"Colorado"	"08"	"1999"	"1999"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	193	4226018	4.6	4.4
	"Colorado"	"08"	"1999"	"1999"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	76	4226018	1.8	1.8
	"Colorado"	"08"	"1999"	"1999"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	80	4226018	1.9	1.8
	"Colorado"	"08"	"2000"	"2000"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	220	4301261	5.1	4.9
	"Colorado"	"08"	"2000"	"2000"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	59	4301261	1.4	1.4
	"Colorado"	"08"	"2000"	"2000"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	71	4301261	1.7	1.6
	"Colorado"	"08"	"2001"	"2001"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	240	4425687	5.4	5.2
	"Colorado"	"08"	"2001"	"2001"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	106	4425687	2.4	2.4
	"Colorado"	"08"	"2001"	"2001"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	64	4425687	1.4	1.4
	"Colorado"	"08"	"2002"	"2002"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	289	4490406	6.4	6.3
	"Colorado"	"08"	"2002"	"2002"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	98	4490406	2.2	2.1
	"Colorado"	"08"	"2002"	"2002"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	59	4490406	1.3	1.3
	"Colorado"	"08"	"2003"	"2003"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	322	4528732	7.1	6.9
	"Colorado"	"08"	"2003"	"2003"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	107	4528732	2.4	2.3
	"Colorado"	"08"	"2003"	"2003"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	73	4528732	1.6	1.5
	"Colorado"	"08"	"2004"	"2004"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	331	4575013	7.2	7.0
	"Colorado"	"08"	"2004"	"2004"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	132	4575013	2.9	2.8
	"Colorado"	"08"	"2004"	"2004"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	55	4575013	1.2	1.2
	"Colorado"	"08"	"2005"	"2005"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	416	4631888	9.0	8.6
	"Colorado"	"08"	"2005"	"2005"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	122	4631888	2.6	2.6
	"Colorado"	"08"	"2005"	"2005"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	69	4631888	1.5	1.4
	"Colorado"	"08"	"2006"	"2006"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	436	4720423	9.2	8.9
	"Colorado"	"08"	"2006"	"2006"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	100	4720423	2.1	2.0
	"Colorado"	"08"	"2006"	"2006"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	90	4720423	1.9	1.8
	"Colorado"	"08"	"2007"	"2007"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	507	4803868	10.6	10.2
	"Colorado"	"08"	"2007"	"2007"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	142	4803868	3.0	2.8
	"Colorado"	"08"	"2007"	"2007"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	85	4803868	1.8	1.7
	"Colorado"	"08"	"2008"	"2008"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	536	4889730	11.0	10.6
	"Colorado"	"08"	"2008"	"2008"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	133	4889730	2.7	2.6
	"Colorado"	"08"	"2008"	"2008"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	79	4889730	1.6	1.6
	"Colorado"	"08"	"2009"	"2009"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	564	4972195	11.3	10.9
	"Colorado"	"08"	"2009"	"2009"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	143	4972195	2.9	2.8
	"Colorado"	"08"	"2009"	"2009"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	60	4972195	1.2	1.2
	"Colorado"	"08"	"2010"	"2010"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	471	5029196	9.4	9.2
	"Colorado"	"08"	"2010"	"2010"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	130	5029196	2.6	2.5
	"Colorado"	"08"	"2010"	"2010"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	53	5029196	1.1	1.0
	"Colorado"	"08"	"2011"	"2011"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	636	5119480	12.4	12.1
	"Colorado"	"08"	"2011"	"2011"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	143	5119480	2.8	2.8
	"Colorado"	"08"	"2011"	"2011"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	61	5119480	1.2	1.2
	"Colorado"	"08"	"2012"	"2012"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	598	5191731	11.5	11.1
	"Colorado"	"08"	"2012"	"2012"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	152	5191731	2.9	2.8
	"Colorado"	"08"	"2012"	"2012"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	56	5191731	1.1	1.1
	"Colorado"	"08"	"2013"	"2013"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	602	5271132	11.4	11.2
	"Colorado"	"08"	"2013"	"2013"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	195	5271132	3.7	3.5
	"Colorado"	"08"	"2013"	"2013"	"Other and unspecified events of undetermined intent and their sequelae (Y10-Y21,Y25-Y34,Y87.2,Y89.9)"	"GR113-133"	47	5271132	0.9	0.9
	"Colorado"	"08"	"2014"	"2014"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	679	5355588	12.7	12.4
	"Colorado"	"08"	"2014"	"2014"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	173	5355588	3.2	3.1
