"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Arizona"	"04"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	127	388625	32.7
	"Arizona"	"04"	"2000"	"2000"	"45-54 years"	"45-54"	"Female"	"F"	44	320064	13.7
	"Arizona"	"04"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	101	307750	32.8
	"Arizona"	"04"	"2000"	"2000"	"55-64 years"	"55-64"	"Male"	"M"	23	210400	10.9
	"Arizona"	"04"	"2001"	"2001"	"20-24 years"	"20-24"	"Male"	"M"	19	203093	9.4 (Unreliable)
	"Arizona"	"04"	"2001"	"2001"	"25-34 years"	"25-34"	"Female"	"F"	25	358817	7.0
	"Arizona"	"04"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	71	389750	18.2
	"Arizona"	"04"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	71	384454	18.5
	"Arizona"	"04"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	132	393437	33.6
	"Arizona"	"04"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	43	338869	12.7
	"Arizona"	"04"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	114	325535	35.0
	"Arizona"	"04"	"2001"	"2001"	"55-64 years"	"55-64"	"Female"	"F"	16	243300	6.6 (Unreliable)
	"Arizona"	"04"	"2001"	"2001"	"55-64 years"	"55-64"	"Male"	"M"	21	221049	9.5
	"Arizona"	"04"	"2002"	"2002"	"15-19 years"	"15-19"	"Male"	"M"	13	197399	6.6 (Unreliable)
	"Arizona"	"04"	"2002"	"2002"	"20-24 years"	"20-24"	"Male"	"M"	24	209127	11.5
	"Arizona"	"04"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	32	365794	8.7
	"Arizona"	"04"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	71	395513	18.0
	"Arizona"	"04"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	66	386601	17.1
	"Arizona"	"04"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	148	395476	37.4
	"Arizona"	"04"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	58	348079	16.7
	"Arizona"	"04"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	118	334374	35.3
	"Arizona"	"04"	"2002"	"2002"	"55-64 years"	"55-64"	"Female"	"F"	18	259998	6.9 (Unreliable)
	"Arizona"	"04"	"2002"	"2002"	"55-64 years"	"55-64"	"Male"	"M"	27	236953	11.4
	"Arizona"	"04"	"2003"	"2003"	"15-19 years"	"15-19"	"Male"	"M"	16	202553	7.9 (Unreliable)
	"Arizona"	"04"	"2003"	"2003"	"20-24 years"	"20-24"	"Male"	"M"	28	211198	13.3
	"Arizona"	"04"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	45	371862	12.1
	"Arizona"	"04"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	67	399473	16.8
	"Arizona"	"04"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	74	387295	19.1
	"Arizona"	"04"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	142	395903	35.9
	"Arizona"	"04"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	60	359021	16.7
	"Arizona"	"04"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	138	344210	40.1
	"Arizona"	"04"	"2003"	"2003"	"55-64 years"	"55-64"	"Female"	"F"	35	276088	12.7
	"Arizona"	"04"	"2003"	"2003"	"55-64 years"	"55-64"	"Male"	"M"	25	251298	9.9
	"Arizona"	"04"	"2004"	"2004"	"15-19 years"	"15-19"	"Male"	"M"	17	209474	8.1 (Unreliable)
	"Arizona"	"04"	"2004"	"2004"	"20-24 years"	"20-24"	"Female"	"F"	12	197927	6.1 (Unreliable)
	"Arizona"	"04"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	34	213772	15.9
	"Arizona"	"04"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	24	380982	6.3
	"Arizona"	"04"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	66	407448	16.2
	"Arizona"	"04"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	68	391058	17.4
	"Arizona"	"04"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	151	400602	37.7
	"Arizona"	"04"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	98	371124	26.4
	"Arizona"	"04"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	152	355246	42.8
	"Arizona"	"04"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	35	292897	11.9
	"Arizona"	"04"	"2004"	"2004"	"55-64 years"	"55-64"	"Male"	"M"	34	266773	12.7
	"Arizona"	"04"	"2004"	"2004"	"65-74 years"	"65-74"	"Male"	"M"	11	187751	5.9 (Unreliable)
	"Arizona"	"04"	"2005"	"2005"	"15-19 years"	"15-19"	"Male"	"M"	19	218017	8.7 (Unreliable)
	"Arizona"	"04"	"2005"	"2005"	"20-24 years"	"20-24"	"Female"	"F"	12	199191	6.0 (Unreliable)
	"Arizona"	"04"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	35	216575	16.2
	"Arizona"	"04"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	45	394203	11.4
	"Arizona"	"04"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	70	417722	16.8
	"Arizona"	"04"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	83	399004	20.8
	"Arizona"	"04"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	130	409089	31.8
	"Arizona"	"04"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	123	386004	31.9
	"Arizona"	"04"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	157	370020	42.4
	"Arizona"	"04"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	32	312274	10.2
	"Arizona"	"04"	"2005"	"2005"	"55-64 years"	"55-64"	"Male"	"M"	46	284720	16.2
	"Arizona"	"04"	"2006"	"2006"	"15-19 years"	"15-19"	"Male"	"M"	17	225967	7.5 (Unreliable)
	"Arizona"	"04"	"2006"	"2006"	"20-24 years"	"20-24"	"Female"	"F"	14	201354	7.0 (Unreliable)
	"Arizona"	"04"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	40	220164	18.2
	"Arizona"	"04"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	37	408459	9.1
	"Arizona"	"04"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	99	429955	23.0
	"Arizona"	"04"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	91	407003	22.4
	"Arizona"	"04"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	153	418806	36.5
	"Arizona"	"04"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	115	400386	28.7
	"Arizona"	"04"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	152	384152	39.6
	"Arizona"	"04"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	39	331379	11.8
	"Arizona"	"04"	"2006"	"2006"	"55-64 years"	"55-64"	"Male"	"M"	58	301884	19.2
	"Arizona"	"04"	"2006"	"2006"	"65-74 years"	"65-74"	"Female"	"F"	15	222101	6.8 (Unreliable)
	"Arizona"	"04"	"2006"	"2006"	"75-84 years"	"75-84"	"Female"	"F"	11	149563	7.4 (Unreliable)
	"Arizona"	"04"	"2007"	"2007"	"15-19 years"	"15-19"	"Male"	"M"	27	232399	11.6
	"Arizona"	"04"	"2007"	"2007"	"20-24 years"	"20-24"	"Female"	"F"	14	204621	6.8 (Unreliable)
	"Arizona"	"04"	"2007"	"2007"	"20-24 years"	"20-24"	"Male"	"M"	40	224031	17.9
	"Arizona"	"04"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	50	415189	12.0
	"Arizona"	"04"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	100	436048	22.9
	"Arizona"	"04"	"2007"	"2007"	"35-44 years"	"35-44"	"Female"	"F"	84	410351	20.5
	"Arizona"	"04"	"2007"	"2007"	"35-44 years"	"35-44"	"Male"	"M"	138	421172	32.8
	"Arizona"	"04"	"2007"	"2007"	"45-54 years"	"45-54"	"Female"	"F"	124	411336	30.1
	"Arizona"	"04"	"2007"	"2007"	"45-54 years"	"45-54"	"Male"	"M"	187	396466	47.2
	"Arizona"	"04"	"2007"	"2007"	"55-64 years"	"55-64"	"Female"	"F"	43	345568	12.4
	"Arizona"	"04"	"2007"	"2007"	"55-64 years"	"55-64"	"Male"	"M"	67	314829	21.3
	"Arizona"	"04"	"2007"	"2007"	"65-74 years"	"65-74"	"Female"	"F"	18	230851	7.8 (Unreliable)
	"Arizona"	"04"	"2007"	"2007"	"65-74 years"	"65-74"	"Male"	"M"	21	208734	10.1
	"Arizona"	"04"	"2008"	"2008"	"15-19 years"	"15-19"	"Male"	"M"	14	236980	5.9 (Unreliable)
	"Arizona"	"04"	"2008"	"2008"	"20-24 years"	"20-24"	"Male"	"M"	44	226581	19.4
	"Arizona"	"04"	"2008"	"2008"	"25-34 years"	"25-34"	"Female"	"F"	44	418977	10.5
	"Arizona"	"04"	"2008"	"2008"	"25-34 years"	"25-34"	"Male"	"M"	83	439681	18.9
	"Arizona"	"04"	"2008"	"2008"	"35-44 years"	"35-44"	"Female"	"F"	75	410415	18.3
	"Arizona"	"04"	"2008"	"2008"	"35-44 years"	"35-44"	"Male"	"M"	118	421296	28.0
	"Arizona"	"04"	"2008"	"2008"	"45-54 years"	"45-54"	"Female"	"F"	116	419758	27.6
	"Arizona"	"04"	"2008"	"2008"	"45-54 years"	"45-54"	"Male"	"M"	159	405720	39.2
	"Arizona"	"04"	"2008"	"2008"	"55-64 years"	"55-64"	"Female"	"F"	56	357174	15.7
	"Arizona"	"04"	"2008"	"2008"	"55-64 years"	"55-64"	"Male"	"M"	60	325075	18.5
	"Arizona"	"04"	"2008"	"2008"	"65-74 years"	"65-74"	"Female"	"F"	20	243142	8.2
	"Arizona"	"04"	"2009"	"2009"	"15-19 years"	"15-19"	"Male"	"M"	28	237592	11.8
	"Arizona"	"04"	"2009"	"2009"	"20-24 years"	"20-24"	"Female"	"F"	10	210866	4.7 (Unreliable)
	"Arizona"	"04"	"2009"	"2009"	"20-24 years"	"20-24"	"Male"	"M"	50	228031	21.9
	"Arizona"	"04"	"2009"	"2009"	"25-34 years"	"25-34"	"Female"	"F"	58	419959	13.8
	"Arizona"	"04"	"2009"	"2009"	"25-34 years"	"25-34"	"Male"	"M"	131	439335	29.8
	"Arizona"	"04"	"2009"	"2009"	"35-44 years"	"35-44"	"Female"	"F"	85	407826	20.8
	"Arizona"	"04"	"2009"	"2009"	"35-44 years"	"35-44"	"Male"	"M"	120	417962	28.7
	"Arizona"	"04"	"2009"	"2009"	"45-54 years"	"45-54"	"Female"	"F"	148	424417	34.9
	"Arizona"	"04"	"2009"	"2009"	"45-54 years"	"45-54"	"Male"	"M"	175	411600	42.5
	"Arizona"	"04"	"2009"	"2009"	"55-64 years"	"55-64"	"Female"	"F"	66	369577	17.9
	"Arizona"	"04"	"2009"	"2009"	"55-64 years"	"55-64"	"Male"	"M"	74	335251	22.1
	"Arizona"	"04"	"2009"	"2009"	"65-74 years"	"65-74"	"Female"	"F"	10	253922	3.9 (Unreliable)
	"Arizona"	"04"	"2009"	"2009"	"65-74 years"	"65-74"	"Male"	"M"	16	229260	7.0 (Unreliable)
	"Arizona"	"04"	"2009"	"2009"	"75-84 years"	"75-84"	"Female"	"F"	14	151749	9.2 (Unreliable)
	"Arizona"	"04"	"2010"	"2010"	"15-19 years"	"15-19"	"Female"	"F"	11	224302	4.9 (Unreliable)
	"Arizona"	"04"	"2010"	"2010"	"15-19 years"	"15-19"	"Male"	"M"	25	237280	10.5
	"Arizona"	"04"	"2010"	"2010"	"20-24 years"	"20-24"	"Female"	"F"	25	213022	11.7
	"Arizona"	"04"	"2010"	"2010"	"20-24 years"	"20-24"	"Male"	"M"	65	229562	28.3
	"Arizona"	"04"	"2010"	"2010"	"25-34 years"	"25-34"	"Female"	"F"	76	418862	18.1
	"Arizona"	"04"	"2010"	"2010"	"25-34 years"	"25-34"	"Male"	"M"	129	437831	29.5
	"Arizona"	"04"	"2010"	"2010"	"35-44 years"	"35-44"	"Female"	"F"	95	406371	23.4
	"Arizona"	"04"	"2010"	"2010"	"35-44 years"	"35-44"	"Male"	"M"	131	416123	31.5
	"Arizona"	"04"	"2010"	"2010"	"45-54 years"	"45-54"	"Female"	"F"	133	427636	31.1
	"Arizona"	"04"	"2010"	"2010"	"45-54 years"	"45-54"	"Male"	"M"	176	414910	42.4
	"Arizona"	"04"	"2010"	"2010"	"55-64 years"	"55-64"	"Female"	"F"	94	380609	24.7
	"Arizona"	"04"	"2010"	"2010"	"55-64 years"	"55-64"	"Male"	"M"	82	345619	23.7
	"Arizona"	"04"	"2010"	"2010"	"65-74 years"	"65-74"	"Female"	"F"	17	261665	6.5 (Unreliable)
	"Arizona"	"04"	"2010"	"2010"	"65-74 years"	"65-74"	"Male"	"M"	13	236227	5.5 (Unreliable)
	"Arizona"	"04"	"2010"	"2010"	"75-84 years"	"75-84"	"Female"	"F"	11	152809	7.2 (Unreliable)
	"Arizona"	"04"	"2011"	"2011"	"15-19 years"	"15-19"	"Male"	"M"	19	233431	8.1 (Unreliable)
	"Arizona"	"04"	"2011"	"2011"	"20-24 years"	"20-24"	"Female"	"F"	20	222528	9.0
	"Arizona"	"04"	"2011"	"2011"	"20-24 years"	"20-24"	"Male"	"M"	70	240200	29.1
	"Arizona"	"04"	"2011"	"2011"	"25-34 years"	"25-34"	"Female"	"F"	67	421373	15.9
	"Arizona"	"04"	"2011"	"2011"	"25-34 years"	"25-34"	"Male"	"M"	133	443838	30.0
	"Arizona"	"04"	"2011"	"2011"	"35-44 years"	"35-44"	"Female"	"F"	105	407254	25.8
	"Arizona"	"04"	"2011"	"2011"	"35-44 years"	"35-44"	"Male"	"M"	121	416063	29.1
	"Arizona"	"04"	"2011"	"2011"	"45-54 years"	"45-54"	"Female"	"F"	141	426714	33.0
	"Arizona"	"04"	"2011"	"2011"	"45-54 years"	"45-54"	"Male"	"M"	146	416469	35.1
	"Arizona"	"04"	"2011"	"2011"	"55-64 years"	"55-64"	"Female"	"F"	98	396624	24.7
	"Arizona"	"04"	"2011"	"2011"	"55-64 years"	"55-64"	"Male"	"M"	83	359322	23.1
	"Arizona"	"04"	"2011"	"2011"	"65-74 years"	"65-74"	"Female"	"F"	25	274249	9.1
	"Arizona"	"04"	"2011"	"2011"	"65-74 years"	"65-74"	"Male"	"M"	18	246361	7.3 (Unreliable)
	"Arizona"	"04"	"2012"	"2012"	"15-19 years"	"15-19"	"Male"	"M"	17	232424	7.3 (Unreliable)
	"Arizona"	"04"	"2012"	"2012"	"20-24 years"	"20-24"	"Female"	"F"	18	230149	7.8 (Unreliable)
	"Arizona"	"04"	"2012"	"2012"	"20-24 years"	"20-24"	"Male"	"M"	59	247688	23.8
	"Arizona"	"04"	"2012"	"2012"	"25-34 years"	"25-34"	"Female"	"F"	70	423861	16.5
	"Arizona"	"04"	"2012"	"2012"	"25-34 years"	"25-34"	"Male"	"M"	131	448216	29.2
	"Arizona"	"04"	"2012"	"2012"	"35-44 years"	"35-44"	"Female"	"F"	104	410361	25.3
	"Arizona"	"04"	"2012"	"2012"	"35-44 years"	"35-44"	"Male"	"M"	137	417801	32.8
	"Arizona"	"04"	"2012"	"2012"	"45-54 years"	"45-54"	"Female"	"F"	141	425092	33.2
	"Arizona"	"04"	"2012"	"2012"	"45-54 years"	"45-54"	"Male"	"M"	179	415902	43.0
	"Arizona"	"04"	"2012"	"2012"	"55-64 years"	"55-64"	"Female"	"F"	88	401678	21.9
	"Arizona"	"04"	"2012"	"2012"	"55-64 years"	"55-64"	"Male"	"M"	115	363193	31.7
	"Arizona"	"04"	"2012"	"2012"	"65-74 years"	"65-74"	"Female"	"F"	27	294686	9.2
	"Arizona"	"04"	"2012"	"2012"	"65-74 years"	"65-74"	"Male"	"M"	19	264128	7.2 (Unreliable)
	"Arizona"	"04"	"2012"	"2012"	"75-84 years"	"75-84"	"Female"	"F"	10	160933	6.2 (Unreliable)
	"Arizona"	"04"	"2013"	"2013"	"15-19 years"	"15-19"	"Male"	"M"	25	232199	10.8
	"Arizona"	"04"	"2013"	"2013"	"20-24 years"	"20-24"	"Female"	"F"	32	234004	13.7
	"Arizona"	"04"	"2013"	"2013"	"20-24 years"	"20-24"	"Male"	"M"	64	251253	25.5
	"Arizona"	"04"	"2013"	"2013"	"25-34 years"	"25-34"	"Female"	"F"	63	428042	14.7
	"Arizona"	"04"	"2013"	"2013"	"25-34 years"	"25-34"	"Male"	"M"	133	454340	29.3
	"Arizona"	"04"	"2013"	"2013"	"35-44 years"	"35-44"	"Female"	"F"	109	412658	26.4
	"Arizona"	"04"	"2013"	"2013"	"35-44 years"	"35-44"	"Male"	"M"	140	419132	33.4
	"Arizona"	"04"	"2013"	"2013"	"45-54 years"	"45-54"	"Female"	"F"	143	423030	33.8
	"Arizona"	"04"	"2013"	"2013"	"45-54 years"	"45-54"	"Male"	"M"	182	415106	43.8
	"Arizona"	"04"	"2013"	"2013"	"55-64 years"	"55-64"	"Female"	"F"	117	408718	28.6
	"Arizona"	"04"	"2013"	"2013"	"55-64 years"	"55-64"	"Male"	"M"	132	368932	35.8
	"Arizona"	"04"	"2013"	"2013"	"65-74 years"	"65-74"	"Female"	"F"	33	311809	10.6
	"Arizona"	"04"	"2013"	"2013"	"65-74 years"	"65-74"	"Male"	"M"	19	278538	6.8 (Unreliable)
	"Arizona"	"04"	"2013"	"2013"	"75-84 years"	"75-84"	"Female"	"F"	11	165683	6.6 (Unreliable)
	"Arizona"	"04"	"2014"	"2014"	"20-24 years"	"20-24"	"Female"	"F"	18	236089	7.6 (Unreliable)
	"Arizona"	"04"	"2014"	"2014"	"20-24 years"	"20-24"	"Male"	"M"	49	253968	19.3
	"Arizona"	"04"	"2014"	"2014"	"25-34 years"	"25-34"	"Female"	"F"	76	434867	17.5
	"Arizona"	"04"	"2014"	"2014"	"25-34 years"	"25-34"	"Male"	"M"	147	463269	31.7
	"Arizona"	"04"	"2014"	"2014"	"35-44 years"	"35-44"	"Female"	"F"	87	415654	20.9
	"Arizona"	"04"	"2014"	"2014"	"35-44 years"	"35-44"	"Male"	"M"	159	420858	37.8
	"Arizona"	"04"	"2014"	"2014"	"45-54 years"	"45-54"	"Female"	"F"	119	422907	28.1
	"Arizona"	"04"	"2014"	"2014"	"45-54 years"	"45-54"	"Male"	"M"	180	416508	43.2
	"Arizona"	"04"	"2014"	"2014"	"55-64 years"	"55-64"	"Female"	"F"	123	416943	29.5
	"Arizona"	"04"	"2014"	"2014"	"55-64 years"	"55-64"	"Male"	"M"	124	376237	33.0
	"Arizona"	"04"	"2014"	"2014"	"65-74 years"	"65-74"	"Female"	"F"	44	328858	13.4
	"Arizona"	"04"	"2014"	"2014"	"65-74 years"	"65-74"	"Male"	"M"	37	293134	12.6
	"Arizona"	"04"	"2014"	"2014"	"75-84 years"	"75-84"	"Female"	"F"	11	172121	6.4 (Unreliable)
	"Arizona"	"04"	"2014"	"2014"	"75-84 years"	"75-84"	"Male"	"M"	11	150641	7.3 (Unreliable)
	"Arizona"	"04"	"2015"	"2015"	"15-19 years"	"15-19"	"Male"	"M"	16	236191	6.8 (Unreliable)
	"Arizona"	"04"	"2015"	"2015"	"20-24 years"	"20-24"	"Female"	"F"	23	234579	9.8
	"Arizona"	"04"	"2015"	"2015"	"20-24 years"	"20-24"	"Male"	"M"	63	252682	24.9
	"Arizona"	"04"	"2015"	"2015"	"25-34 years"	"25-34"	"Female"	"F"	89	442208	20.1
	"Arizona"	"04"	"2015"	"2015"	"25-34 years"	"25-34"	"Male"	"M"	147	471437	31.2
	"Arizona"	"04"	"2015"	"2015"	"35-44 years"	"35-44"	"Female"	"F"	99	418302	23.7
	"Arizona"	"04"	"2015"	"2015"	"35-44 years"	"35-44"	"Male"	"M"	165	423311	39.0
	"Arizona"	"04"	"2015"	"2015"	"45-54 years"	"45-54"	"Female"	"F"	135	425258	31.7
	"Arizona"	"04"	"2015"	"2015"	"45-54 years"	"45-54"	"Male"	"M"	179	418510	42.8
	"Arizona"	"04"	"2015"	"2015"	"55-64 years"	"55-64"	"Female"	"F"	113	427277	26.4
	"Arizona"	"04"	"2015"	"2015"	"55-64 years"	"55-64"	"Male"	"M"	137	386424	35.5
	"Arizona"	"04"	"2015"	"2015"	"65-74 years"	"65-74"	"Female"	"F"	31	345557	9.0
	"Arizona"	"04"	"2015"	"2015"	"65-74 years"	"65-74"	"Male"	"M"	35	307457	11.4
	"Arizona"	"04"	"2015"	"2015"	"75-84 years"	"75-84"	"Female"	"F"	12	179415	6.7 (Unreliable)
	"Arizona"	"04"	"2015"	"2015"	"75-84 years"	"75-84"	"Male"	"M"	10	156836	6.4 (Unreliable)
	"Arkansas"	"05"	"1999"	"1999"	"25-34 years"	"25-34"	"Female"	"F"	11	175246	6.3 (Unreliable)
	"Arkansas"	"05"	"1999"	"1999"	"25-34 years"	"25-34"	"Male"	"M"	10	176049	5.7 (Unreliable)
	"Arkansas"	"05"	"1999"	"1999"	"35-44 years"	"35-44"	"Female"	"F"	20	199609	10.0
	"Arkansas"	"05"	"1999"	"1999"	"35-44 years"	"35-44"	"Male"	"M"	23	195273	11.8
	"Arkansas"	"05"	"1999"	"1999"	"45-54 years"	"45-54"	"Male"	"M"	17	166308	10.2 (Unreliable)
	"Arkansas"	"05"	"2000"	"2000"	"25-34 years"	"25-34"	"Female"	"F"	10	175539	5.7 (Unreliable)
	"Arkansas"	"05"	"2000"	"2000"	"25-34 years"	"25-34"	"Male"	"M"	13	177161	7.3 (Unreliable)
	"Arkansas"	"05"	"2000"	"2000"	"35-44 years"	"35-44"	"Female"	"F"	17	200798	8.5 (Unreliable)
	"Arkansas"	"05"	"2000"	"2000"	"35-44 years"	"35-44"	"Male"	"M"	36	196910	18.3
	"Arkansas"	"05"	"2000"	"2000"	"45-54 years"	"45-54"	"Male"	"M"	15	171059	8.8 (Unreliable)
	"Arkansas"	"05"	"2001"	"2001"	"25-34 years"	"25-34"	"Male"	"M"	20	175001	11.4
	"Arkansas"	"05"	"2001"	"2001"	"35-44 years"	"35-44"	"Female"	"F"	17	199238	8.5 (Unreliable)
	"Arkansas"	"05"	"2001"	"2001"	"35-44 years"	"35-44"	"Male"	"M"	30	195794	15.3
	"Arkansas"	"05"	"2001"	"2001"	"45-54 years"	"45-54"	"Female"	"F"	14	185344	7.6 (Unreliable)
	"Arkansas"	"05"	"2001"	"2001"	"45-54 years"	"45-54"	"Male"	"M"	14	177888	7.9 (Unreliable)
	"Arkansas"	"05"	"2002"	"2002"	"25-34 years"	"25-34"	"Female"	"F"	17	173066	9.8 (Unreliable)
	"Arkansas"	"05"	"2002"	"2002"	"25-34 years"	"25-34"	"Male"	"M"	21	174883	12.0
	"Arkansas"	"05"	"2002"	"2002"	"35-44 years"	"35-44"	"Female"	"F"	30	195973	15.3
	"Arkansas"	"05"	"2002"	"2002"	"35-44 years"	"35-44"	"Male"	"M"	38	193228	19.7
	"Arkansas"	"05"	"2002"	"2002"	"45-54 years"	"45-54"	"Female"	"F"	19	186700	10.2 (Unreliable)
	"Arkansas"	"05"	"2002"	"2002"	"45-54 years"	"45-54"	"Male"	"M"	16	179334	8.9 (Unreliable)
	"Arkansas"	"05"	"2003"	"2003"	"15-19 years"	"15-19"	"Male"	"M"	10	100512	9.9 (Unreliable)
	"Arkansas"	"05"	"2003"	"2003"	"25-34 years"	"25-34"	"Female"	"F"	11	174253	6.3 (Unreliable)
	"Arkansas"	"05"	"2003"	"2003"	"25-34 years"	"25-34"	"Male"	"M"	29	175957	16.5
	"Arkansas"	"05"	"2003"	"2003"	"35-44 years"	"35-44"	"Female"	"F"	30	193858	15.5
	"Arkansas"	"05"	"2003"	"2003"	"35-44 years"	"35-44"	"Male"	"M"	28	190895	14.7
	"Arkansas"	"05"	"2003"	"2003"	"45-54 years"	"45-54"	"Female"	"F"	23	188951	12.2
	"Arkansas"	"05"	"2003"	"2003"	"45-54 years"	"45-54"	"Male"	"M"	28	181875	15.4
	"Arkansas"	"05"	"2004"	"2004"	"20-24 years"	"20-24"	"Male"	"M"	17	99883	17.0 (Unreliable)
	"Arkansas"	"05"	"2004"	"2004"	"25-34 years"	"25-34"	"Female"	"F"	13	176565	7.4 (Unreliable)
	"Arkansas"	"05"	"2004"	"2004"	"25-34 years"	"25-34"	"Male"	"M"	30	178062	16.8
	"Arkansas"	"05"	"2004"	"2004"	"35-44 years"	"35-44"	"Female"	"F"	38	192372	19.8
	"Arkansas"	"05"	"2004"	"2004"	"35-44 years"	"35-44"	"Male"	"M"	32	189874	16.9
	"Arkansas"	"05"	"2004"	"2004"	"45-54 years"	"45-54"	"Female"	"F"	27	191509	14.1
	"Arkansas"	"05"	"2004"	"2004"	"45-54 years"	"45-54"	"Male"	"M"	24	184571	13.0
	"Arkansas"	"05"	"2004"	"2004"	"55-64 years"	"55-64"	"Female"	"F"	12	154024	7.8 (Unreliable)
	"Arkansas"	"05"	"2005"	"2005"	"20-24 years"	"20-24"	"Male"	"M"	15	99276	15.1 (Unreliable)
	"Arkansas"	"05"	"2005"	"2005"	"25-34 years"	"25-34"	"Female"	"F"	17	179573	9.5 (Unreliable)
	"Arkansas"	"05"	"2005"	"2005"	"25-34 years"	"25-34"	"Male"	"M"	38	180868	21.0
	"Arkansas"	"05"	"2005"	"2005"	"35-44 years"	"35-44"	"Female"	"F"	39	191434	20.4
	"Arkansas"	"05"	"2005"	"2005"	"35-44 years"	"35-44"	"Male"	"M"	44	189138	23.3
	"Arkansas"	"05"	"2005"	"2005"	"45-54 years"	"45-54"	"Female"	"F"	33	194959	16.9
	"Arkansas"	"05"	"2005"	"2005"	"45-54 years"	"45-54"	"Male"	"M"	32	188153	17.0
	"Arkansas"	"05"	"2005"	"2005"	"55-64 years"	"55-64"	"Female"	"F"	11	159434	6.9 (Unreliable)
	"Arkansas"	"05"	"2006"	"2006"	"20-24 years"	"20-24"	"Male"	"M"	28	98643	28.4
	"Arkansas"	"05"	"2006"	"2006"	"25-34 years"	"25-34"	"Female"	"F"	16	182683	8.8 (Unreliable)
	"Arkansas"	"05"	"2006"	"2006"	"25-34 years"	"25-34"	"Male"	"M"	46	183449	25.1
	"Arkansas"	"05"	"2006"	"2006"	"35-44 years"	"35-44"	"Female"	"F"	37	191576	19.3
	"Arkansas"	"05"	"2006"	"2006"	"35-44 years"	"35-44"	"Male"	"M"	43	189796	22.7
	"Arkansas"	"05"	"2006"	"2006"	"45-54 years"	"45-54"	"Female"	"F"	29	199109	14.6
	"Arkansas"	"05"	"2006"	"2006"	"45-54 years"	"45-54"	"Male"	"M"	31	192180	16.1
	"Arkansas"	"05"	"2006"	"2006"	"55-64 years"	"55-64"	"Female"	"F"	13	164859	7.9 (Unreliable)
	"Arkansas"	"05"	"2007"	"2007"	"20-24 years"	"20-24"	"Male"	"M"	26	99031	26.3
	"Arkansas"	"05"	"2007"	"2007"	"25-34 years"	"25-34"	"Female"	"F"	25	184063	13.6
	"Arkansas"	"05"	"2007"	"2007"	"25-34 years"	"25-34"	"Male"	"M"	31	184297	16.8
