"Notes"	"Year"	"Year Code"	"State"	"State Code"	"2013 Urbanization"	"2013 Urbanization Code"	Deaths	Population	Crude Rate	Age Adjusted Rate
	"2000"	"2000"	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	15	207140	7.2 (Unreliable)	7.0 (Unreliable)
	"2000"	"2000"	"Idaho"	"16"	"Medium Metro"	"3"	23	464840	4.9	5.0
	"2000"	"2000"	"Idaho"	"16"	"Small Metro"	"4"	18	337565	5.3 (Unreliable)	5.5 (Unreliable)
	"2000"	"2000"	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	15	356740	4.2 (Unreliable)	4.6 (Unreliable)
	"2000"	"2000"	"Illinois"	"17"	"Large Central Metro"	"1"	556	5376741	10.3	10.4
	"2000"	"2000"	"Illinois"	"17"	"Large Fringe Metro"	"2"	171	3567608	4.8	4.8
	"2000"	"2000"	"Illinois"	"17"	"Medium Metro"	"3"	40	904454	4.4	4.4
	"2000"	"2000"	"Illinois"	"17"	"Small Metro"	"4"	42	1011899	4.2	4.3
	"2000"	"2000"	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	33	917430	3.6	3.6
	"2000"	"2000"	"Illinois"	"17"	"NonCore (non-metro)"	"6"	26	641161	4.1	4.2
	"2000"	"2000"	"Indiana"	"18"	"Large Central Metro"	"1"	35	860454	4.1	4.1
	"2000"	"2000"	"Indiana"	"18"	"Large Fringe Metro"	"2"	58	1784863	3.2	3.3
	"2000"	"2000"	"Indiana"	"18"	"Medium Metro"	"3"	36	907081	4.0	4.0
	"2000"	"2000"	"Indiana"	"18"	"Small Metro"	"4"	38	1059898	3.6	3.7
	"2000"	"2000"	"Indiana"	"18"	"Micropolitan (non-metro)"	"5"	32	1005380	3.2	3.2
	"2000"	"2000"	"Indiana"	"18"	"NonCore (non-metro)"	"6"	15	462809	3.2 (Unreliable)	3.4 (Unreliable)
	"2000"	"2000"	"Iowa"	"19"	"Medium Metro"	"3"	28	995209	2.8	2.8
	"2000"	"2000"	"Iowa"	"19"	"Small Metro"	"4"	19	593232	3.2 (Unreliable)	3.1 (Unreliable)
	"2000"	"2000"	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	16	506928	3.2 (Unreliable)	3.2 (Unreliable)
	"2000"	"2000"	"Iowa"	"19"	"NonCore (non-metro)"	"6"	10	830955	1.2 (Unreliable)	1.3 (Unreliable)
	"2000"	"2000"	"Kansas"	"20"	"Large Fringe Metro"	"2"	22	715580	3.1	3.0
	"2000"	"2000"	"Kansas"	"20"	"Medium Metro"	"3"	32	579839	5.5	5.6
	"2000"	"2000"	"Kansas"	"20"	"Small Metro"	"4"	20	413814	4.8	5.1
	"2000"	"2000"	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	17	548898	3.1 (Unreliable)	3.4 (Unreliable)
	"2000"	"2000"	"Kansas"	"20"	"NonCore (non-metro)"	"6"	12	430287	2.8 (Unreliable)	2.9 (Unreliable)
	"2000"	"2000"	"Kentucky"	"21"	"Large Central Metro"	"1"	50	693604	7.2	7.1
	"2000"	"2000"	"Kentucky"	"21"	"Large Fringe Metro"	"2"	26	554696	4.7	4.5
	"2000"	"2000"	"Kentucky"	"21"	"Medium Metro"	"3"	31	624660	5.0	4.9
	"2000"	"2000"	"Kentucky"	"21"	"Small Metro"	"4"	10	378747	2.6 (Unreliable)	2.6 (Unreliable)
	"2000"	"2000"	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	44	786511	5.6	5.6
	"2000"	"2000"	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	80	1003551	8.0	8.1
	"2000"	"2000"	"Louisiana"	"22"	"Large Central Metro"	"1"	13	484674	2.7 (Unreliable)	2.8 (Unreliable)
	"2000"	"2000"	"Louisiana"	"22"	"Large Fringe Metro"	"2"	103	853052	12.1	11.9
	"2000"	"2000"	"Louisiana"	"22"	"Medium Metro"	"3"	69	1548789	4.5	4.5
	"2000"	"2000"	"Louisiana"	"22"	"Small Metro"	"4"	33	803721	4.1	4.2
	"2000"	"2000"	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	18	403500	4.5 (Unreliable)	4.8 (Unreliable)
	"2000"	"2000"	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	12	375240	3.2 (Unreliable)	3.2 (Unreliable)
	"2000"	"2000"	"Maine"	"23"	"Medium Metro"	"3"	30	487568	6.2	6.1
	"2000"	"2000"	"Maine"	"23"	"Small Metro"	"4"	11	248712	4.4 (Unreliable)	4.3 (Unreliable)
	"2000"	"2000"	"Maine"	"23"	"NonCore (non-metro)"	"6"	18	421529	4.3 (Unreliable)	4.3 (Unreliable)
	"2000"	"2000"	"Maryland"	"24"	"Large Central Metro"	"1"	285	651154	43.8	44.8
	"2000"	"2000"	"Maryland"	"24"	"Large Fringe Metro"	"2"	296	4053033	7.3	7.0
	"2000"	"2000"	"Maryland"	"24"	"Medium Metro"	"3"	20	287857	6.9	6.8
	"2000"	"2000"	"Maryland"	"24"	"Small Metro"	"4"	10	161141	6.2 (Unreliable)	6.2 (Unreliable)
	"2000"	"2000"	"Massachusetts"	"25"	"Large Central Metro"	"1"	68	689807	9.9	10.0
	"2000"	"2000"	"Massachusetts"	"25"	"Large Fringe Metro"	"2"	247	3846623	6.4	6.2
	"2000"	"2000"	"Massachusetts"	"25"	"Medium Metro"	"3"	119	1359442	8.8	8.7
	"2000"	"2000"	"Massachusetts"	"25"	"Small Metro"	"4"	24	357183	6.7	7.3
	"2000"	"2000"	"Michigan"	"26"	"Large Central Metro"	"1"	218	2635497	8.3	8.5
	"2000"	"2000"	"Michigan"	"26"	"Large Fringe Metro"	"2"	148	2747730	5.4	5.2
	"2000"	"2000"	"Michigan"	"26"	"Medium Metro"	"3"	81	1572734	5.2	5.2
	"2000"	"2000"	"Michigan"	"26"	"Small Metro"	"4"	52	1178075	4.4	4.4
	"2000"	"2000"	"Michigan"	"26"	"Micropolitan (non-metro)"	"5"	38	1107389	3.4	3.5
	"2000"	"2000"	"Michigan"	"26"	"NonCore (non-metro)"	"6"	24	697019	3.4	3.5
	"2000"	"2000"	"Minnesota"	"27"	"Large Central Metro"	"1"	65	1627235	4.0	3.9
	"2000"	"2000"	"Minnesota"	"27"	"Large Fringe Metro"	"2"	18	1304724	1.4 (Unreliable)	1.4 (Unreliable)
	"2000"	"2000"	"Minnesota"	"27"	"Medium Metro"	"3"	16	232199	6.9 (Unreliable)	7.2 (Unreliable)
	"2000"	"2000"	"Minnesota"	"27"	"Micropolitan (non-metro)"	"5"	12	623930	1.9 (Unreliable)	2.1 (Unreliable)
	"2000"	"2000"	"Minnesota"	"27"	"NonCore (non-metro)"	"6"	13	591231	2.2 (Unreliable)	2.4 (Unreliable)
	"2000"	"2000"	"Mississippi"	"28"	"Medium Metro"	"3"	43	889334	4.8	4.9
	"2000"	"2000"	"Mississippi"	"28"	"Micropolitan (non-metro)"	"5"	36	963438	3.7	4.0
	"2000"	"2000"	"Mississippi"	"28"	"NonCore (non-metro)"	"6"	22	683259	3.2	3.4
	"2000"	"2000"	"Missouri"	"29"	"Large Central Metro"	"1"	90	1003069	9.0	9.0
	"2000"	"2000"	"Missouri"	"29"	"Large Fringe Metro"	"2"	114	2096367	5.4	5.4
	"2000"	"2000"	"Missouri"	"29"	"Medium Metro"	"3"	25	390055	6.4	6.6
	"2000"	"2000"	"Missouri"	"29"	"Small Metro"	"4"	18	627637	2.9 (Unreliable)	2.9 (Unreliable)
	"2000"	"2000"	"Missouri"	"29"	"Micropolitan (non-metro)"	"5"	24	658004	3.6	3.8
	"2000"	"2000"	"Missouri"	"29"	"NonCore (non-metro)"	"6"	32	820079	3.9	4.1
	"2000"	"2000"	"Montana"	"30"	"Small Metro"	"4"	14	316105	4.4 (Unreliable)	4.5 (Unreliable)
	"2000"	"2000"	"Montana"	"30"	"Micropolitan (non-metro)"	"5"	18	242673	7.4 (Unreliable)	7.1 (Unreliable)
	"2000"	"2000"	"Nebraska"	"31"	"Medium Metro"	"3"	30	915911	3.3	3.2
	"2000"	"2000"	"Nebraska"	"31"	"NonCore (non-metro)"	"6"	10	368715	2.7 (Unreliable)	2.8 (Unreliable)
	"2000"	"2000"	"Nevada"	"32"	"Large Central Metro"	"1"	195	1375765	14.2	14.4
	"2000"	"2000"	"Nevada"	"32"	"Medium Metro"	"3"	54	342885	15.7	15.2
	"2000"	"2000"	"Nevada"	"32"	"Micropolitan (non-metro)"	"5"	17	195275	8.7 (Unreliable)	8.4 (Unreliable)
	"2000"	"2000"	"New Hampshire"	"33"	"Large Fringe Metro"	"2"	11	389592	2.8 (Unreliable)	2.6 (Unreliable)
	"2000"	"2000"	"New Hampshire"	"33"	"Medium Metro"	"3"	11	380841	2.9 (Unreliable)	2.7 (Unreliable)
	"2000"	"2000"	"New Hampshire"	"33"	"Micropolitan (non-metro)"	"5"	16	421687	3.8 (Unreliable)	3.6 (Unreliable)
	"2000"	"2000"	"New Jersey"	"34"	"Large Central Metro"	"1"	144	1925149	7.5	7.4
	"2000"	"2000"	"New Jersey"	"34"	"Large Fringe Metro"	"2"	432	5534687	7.8	7.8
	"2000"	"2000"	"New Jersey"	"34"	"Medium Metro"	"3"	54	705750	7.7	7.5
	"2000"	"2000"	"New Jersey"	"34"	"Small Metro"	"4"	13	248764	5.2 (Unreliable)	5.3 (Unreliable)
	"2000"	"2000"	"New Mexico"	"35"	"Medium Metro"	"3"	135	729649	18.5	18.1
	"2000"	"2000"	"New Mexico"	"35"	"Small Metro"	"4"	48	417775	11.5	11.8
	"2000"	"2000"	"New Mexico"	"35"	"Micropolitan (non-metro)"	"5"	73	569960	12.8	13.6
	"2000"	"2000"	"New Mexico"	"35"	"NonCore (non-metro)"	"6"	15	101662	14.8 (Unreliable)	16.1 (Unreliable)
	"2000"	"2000"	"New York"	"36"	"Large Central Metro"	"1"	630	9693886	6.5	6.5
	"2000"	"2000"	"New York"	"36"	"Large Fringe Metro"	"2"	75	5228342	1.4	1.4
	"2000"	"2000"	"New York"	"36"	"Medium Metro"	"3"	31	1775925	1.7	1.7
	"2000"	"2000"	"New York"	"36"	"Small Metro"	"4"	11	853723	1.3 (Unreliable)	1.3 (Unreliable)
	"2000"	"2000"	"New York"	"36"	"Micropolitan (non-metro)"	"5"	11	1019215	1.1 (Unreliable)	1.1 (Unreliable)
	"2000"	"2000"	"North Carolina"	"37"	"Large Central Metro"	"1"	63	1323300	4.8	4.5
	"2000"	"2000"	"North Carolina"	"37"	"Large Fringe Metro"	"2"	60	959816	6.3	6.1
	"2000"	"2000"	"North Carolina"	"37"	"Medium Metro"	"3"	202	2961293	6.8	6.8
	"2000"	"2000"	"North Carolina"	"37"	"Small Metro"	"4"	36	786059	4.6	4.9
	"2000"	"2000"	"North Carolina"	"37"	"Micropolitan (non-metro)"	"5"	93	1418150	6.6	6.6
	"2000"	"2000"	"North Carolina"	"37"	"NonCore (non-metro)"	"6"	37	600695	6.2	6.3
	"2000"	"2000"	"Ohio"	"39"	"Large Central Metro"	"1"	203	3308259	6.1	6.2
	"2000"	"2000"	"Ohio"	"39"	"Large Fringe Metro"	"2"	71	2071652	3.4	3.3
	"2000"	"2000"	"Ohio"	"39"	"Medium Metro"	"3"	191	3070903	6.2	6.3
	"2000"	"2000"	"Ohio"	"39"	"Small Metro"	"4"	27	526187	5.1	5.3
	"2000"	"2000"	"Ohio"	"39"	"Micropolitan (non-metro)"	"5"	60	1924820	3.1	3.2
	"2000"	"2000"	"Ohio"	"39"	"NonCore (non-metro)"	"6"	11	451319	2.4 (Unreliable)	2.6 (Unreliable)
	"2000"	"2000"	"Oklahoma"	"40"	"Large Central Metro"	"1"	63	660448	9.5	9.7
	"2000"	"2000"	"Oklahoma"	"40"	"Large Fringe Metro"	"2"	24	434973	5.5	5.5
	"2000"	"2000"	"Oklahoma"	"40"	"Medium Metro"	"3"	72	946613	7.6	7.7
	"2000"	"2000"	"Oklahoma"	"40"	"Micropolitan (non-metro)"	"5"	42	751172	5.6	5.9
	"2000"	"2000"	"Oklahoma"	"40"	"NonCore (non-metro)"	"6"	27	535838	5.0	5.3
	"2000"	"2000"	"Oregon"	"41"	"Large Central Metro"	"1"	57	660486	8.6	8.2
	"2000"	"2000"	"Oregon"	"41"	"Large Fringe Metro"	"2"	49	912285	5.4	5.2
	"2000"	"2000"	"Oregon"	"41"	"Medium Metro"	"3"	41	670173	6.1	6.3
	"2000"	"2000"	"Oregon"	"41"	"Small Metro"	"4"	28	553584	5.1	5.0
	"2000"	"2000"	"Oregon"	"41"	"Micropolitan (non-metro)"	"5"	30	529271	5.7	5.8
	"2000"	"2000"	"Pennsylvania"	"42"	"Large Central Metro"	"1"	505	2799216	18.0	18.6
	"2000"	"2000"	"Pennsylvania"	"42"	"Large Fringe Metro"	"2"	270	3527820	7.7	7.7
	"2000"	"2000"	"Pennsylvania"	"42"	"Medium Metro"	"3"	233	3334840	7.0	7.1
	"2000"	"2000"	"Pennsylvania"	"42"	"Small Metro"	"4"	73	1099550	6.6	6.7
	"2000"	"2000"	"Pennsylvania"	"42"	"Micropolitan (non-metro)"	"5"	44	1102192	4.0	4.1
	"2000"	"2000"	"Pennsylvania"	"42"	"NonCore (non-metro)"	"6"	22	417436	5.3	5.4
	"2000"	"2000"	"Rhode Island"	"44"	"Large Central Metro"	"1"	51	621602	8.2	8.3
	"2000"	"2000"	"Rhode Island"	"44"	"Large Fringe Metro"	"2"	23	426717	5.4	5.3
	"2000"	"2000"	"South Carolina"	"45"	"Large Fringe Metro"	"2"	14	260033	5.4 (Unreliable)	5.2 (Unreliable)
	"2000"	"2000"	"South Carolina"	"45"	"Medium Metro"	"3"	200	2569319	7.8	7.7
	"2000"	"2000"	"South Carolina"	"45"	"Small Metro"	"4"	12	439416	2.7 (Unreliable)	2.8 (Unreliable)
	"2000"	"2000"	"South Carolina"	"45"	"Micropolitan (non-metro)"	"5"	18	423495	4.3 (Unreliable)	4.5 (Unreliable)
	"2000"	"2000"	"South Carolina"	"45"	"NonCore (non-metro)"	"6"	14	319749	4.4 (Unreliable)	4.5 (Unreliable)
	"2000"	"2000"	"Tennessee"	"47"	"Large Central Metro"	"1"	103	1467363	7.0	7.0
	"2000"	"2000"	"Tennessee"	"47"	"Large Fringe Metro"	"2"	53	891473	5.9	5.8
	"2000"	"2000"	"Tennessee"	"47"	"Medium Metro"	"3"	112	1436680	7.8	7.7
	"2000"	"2000"	"Tennessee"	"47"	"Small Metro"	"4"	31	509953	6.1	6.1
	"2000"	"2000"	"Tennessee"	"47"	"Micropolitan (non-metro)"	"5"	57	756596	7.5	7.7
	"2000"	"2000"	"Tennessee"	"47"	"NonCore (non-metro)"	"6"	41	627218	6.5	6.7
	"2000"	"2000"	"Texas"	"48"	"Large Central Metro"	"1"	542	9762582	5.6	5.5
	"2000"	"2000"	"Texas"	"48"	"Large Fringe Metro"	"2"	150	3096171	4.8	4.8
	"2000"	"2000"	"Texas"	"48"	"Medium Metro"	"3"	152	3631979	4.2	4.5
	"2000"	"2000"	"Texas"	"48"	"Small Metro"	"4"	63	1503978	4.2	4.3
	"2000"	"2000"	"Texas"	"48"	"Micropolitan (non-metro)"	"5"	57	1509609	3.8	4.1
	"2000"	"2000"	"Texas"	"48"	"NonCore (non-metro)"	"6"	57	1347501	4.2	4.4
	"2000"	"2000"	"Utah"	"49"	"Large Central Metro"	"1"	121	898387	13.5	13.8
	"2000"	"2000"	"Utah"	"49"	"Medium Metro"	"3"	63	862175	7.3	8.0
	"2000"	"2000"	"Utah"	"49"	"NonCore (non-metro)"	"6"	10	125751	8.0 (Unreliable)	9.7 (Unreliable)
	"2000"	"2000"	"Vermont"	"50"	"Small Metro"	"4"	10	198889	5.0 (Unreliable)	4.9 (Unreliable)
	"2000"	"2000"	"Vermont"	"50"	"Micropolitan (non-metro)"	"5"	19	250536	7.6 (Unreliable)	7.9 (Unreliable)
	"2000"	"2000"	"Virginia"	"51"	"Large Central Metro"	"1"	93	1175186	7.9	7.6
	"2000"	"2000"	"Virginia"	"51"	"Large Fringe Metro"	"2"	185	3589785	5.2	5.1
	"2000"	"2000"	"Virginia"	"51"	"Medium Metro"	"3"	42	608798	6.9	6.9
	"2000"	"2000"	"Virginia"	"51"	"Small Metro"	"4"	29	654765	4.4	4.6
	"2000"	"2000"	"Virginia"	"51"	"Micropolitan (non-metro)"	"5"	25	288522	8.7	9.0
	"2000"	"2000"	"Virginia"	"51"	"NonCore (non-metro)"	"6"	37	761459	4.9	4.9
	"2000"	"2000"	"Washington"	"53"	"Large Central Metro"	"1"	191	1737034	11.0	10.2
	"2000"	"2000"	"Washington"	"53"	"Large Fringe Metro"	"2"	182	1661954	11.0	10.6
	"2000"	"2000"	"Washington"	"53"	"Medium Metro"	"3"	82	1100883	7.4	7.4
	"2000"	"2000"	"Washington"	"53"	"Small Metro"	"4"	62	764336	8.1	8.5
	"2000"	"2000"	"Washington"	"53"	"Micropolitan (non-metro)"	"5"	34	486510	7.0	7.4
	"2000"	"2000"	"West Virginia"	"54"	"Medium Metro"	"3"	14	289289	4.8 (Unreliable)	4.8 (Unreliable)
	"2000"	"2000"	"West Virginia"	"54"	"Small Metro"	"4"	56	756137	7.4	7.3
	"2000"	"2000"	"West Virginia"	"54"	"Micropolitan (non-metro)"	"5"	22	303651	7.2	7.5
	"2000"	"2000"	"West Virginia"	"54"	"NonCore (non-metro)"	"6"	21	417077	5.0	5.1
	"2000"	"2000"	"Wisconsin"	"55"	"Large Central Metro"	"1"	87	940164	9.3	9.7
	"2000"	"2000"	"Wisconsin"	"55"	"Large Fringe Metro"	"2"	37	810113	4.6	4.4
	"2000"	"2000"	"Wisconsin"	"55"	"Medium Metro"	"3"	42	861307	4.9	4.7
	"2000"	"2000"	"Wisconsin"	"55"	"Small Metro"	"4"	46	1290736	3.6	3.5
	"2000"	"2000"	"Wisconsin"	"55"	"Micropolitan (non-metro)"	"5"	16	747320	2.1 (Unreliable)	2.2 (Unreliable)
	"2000"	"2000"	"Wisconsin"	"55"	"NonCore (non-metro)"	"6"	20	714035	2.8	3.0
	"2001"	"2001"	"Alabama"	"01"	"Large Central Metro"	"1"	46	660197	7.0	7.0
	"2001"	"2001"	"Alabama"	"01"	"Large Fringe Metro"	"2"	18	398885	4.5 (Unreliable)	4.5 (Unreliable)
	"2001"	"2001"	"Alabama"	"01"	"Medium Metro"	"3"	52	1146929	4.5	4.5
	"2001"	"2001"	"Alabama"	"01"	"Small Metro"	"4"	54	1102177	4.9	4.9
	"2001"	"2001"	"Alabama"	"01"	"Micropolitan (non-metro)"	"5"	21	511896	4.1	4.2
	"2001"	"2001"	"Alabama"	"01"	"NonCore (non-metro)"	"6"	25	647550	3.9	3.9
	"2001"	"2001"	"Alaska"	"02"	"Medium Metro"	"3"	44	326081	13.5	12.7
	"2001"	"2001"	"Alaska"	"02"	"NonCore (non-metro)"	"6"	13	178521	7.3 (Unreliable)	7.4 (Unreliable)
	"2001"	"2001"	"Arizona"	"04"	"Large Central Metro"	"1"	312	3175989	9.8	10.0
	"2001"	"2001"	"Arizona"	"04"	"Large Fringe Metro"	"2"	14	187747	7.5 (Unreliable)	7.9 (Unreliable)
	"2001"	"2001"	"Arizona"	"04"	"Medium Metro"	"3"	146	859280	17.0	17.6
	"2001"	"2001"	"Arizona"	"04"	"Small Metro"	"4"	58	732902	7.9	8.6
	"2001"	"2001"	"Arizona"	"04"	"Micropolitan (non-metro)"	"5"	17	221767	7.7 (Unreliable)	8.6 (Unreliable)
	"2001"	"2001"	"Arkansas"	"05"	"Medium Metro"	"3"	57	1125549	5.1	5.1
	"2001"	"2001"	"Arkansas"	"05"	"Small Metro"	"4"	26	358210	7.3	7.7
	"2001"	"2001"	"Arkansas"	"05"	"Micropolitan (non-metro)"	"5"	21	561881	3.7	3.9
	"2001"	"2001"	"Arkansas"	"05"	"NonCore (non-metro)"	"6"	19	595012	3.2 (Unreliable)	3.4 (Unreliable)
	"2001"	"2001"	"California"	"06"	"Large Central Metro"	"1"	751	22202485	3.4	3.4
	"2001"	"2001"	"California"	"06"	"Large Fringe Metro"	"2"	96	4339867	2.2	2.2
	"2001"	"2001"	"California"	"06"	"Medium Metro"	"3"	303	6090494	5.0	5.2
	"2001"	"2001"	"California"	"06"	"Small Metro"	"4"	32	1042975	3.1	3.2
	"2001"	"2001"	"California"	"06"	"Micropolitan (non-metro)"	"5"	34	541073	6.3	6.0
	"2001"	"2001"	"California"	"06"	"NonCore (non-metro)"	"6"	10	262564	3.8 (Unreliable)	4.0 (Unreliable)
	"2001"	"2001"	"Colorado"	"08"	"Large Central Metro"	"1"	82	561976	14.6	14.5
	"2001"	"2001"	"Colorado"	"08"	"Large Fringe Metro"	"2"	156	1656256	9.4	8.9
	"2001"	"2001"	"Colorado"	"08"	"Medium Metro"	"3"	114	1310622	8.7	8.6
	"2001"	"2001"	"Colorado"	"08"	"Small Metro"	"4"	20	263510	7.6	7.8
	"2001"	"2001"	"Colorado"	"08"	"Micropolitan (non-metro)"	"5"	19	336682	5.6 (Unreliable)	5.4 (Unreliable)
	"2001"	"2001"	"Colorado"	"08"	"NonCore (non-metro)"	"6"	20	296641	6.7	6.9
	"2001"	"2001"	"Connecticut"	"09"	"Large Central Metro"	"1"	85	862573	9.9	9.8
	"2001"	"2001"	"Connecticut"	"09"	"Large Fringe Metro"	"2"	27	295940	9.1	8.7
	"2001"	"2001"	"Connecticut"	"09"	"Medium Metro"	"3"	178	2090204	8.5	8.4
	"2001"	"2001"	"Connecticut"	"09"	"Micropolitan (non-metro)"	"5"	17	184118	9.2 (Unreliable)	9.2 (Unreliable)
	"2001"	"2001"	"Delaware"	"10"	"Large Fringe Metro"	"2"	47	506026	9.3	9.1
	"2001"	"2001"	"Delaware"	"10"	"Medium Metro"	"3"	10	160445	6.2 (Unreliable)	6.7 (Unreliable)
	"2001"	"2001"	"District of Columbia"	"11"	"Large Central Metro"	"1"	93	574504	16.2	16.2
	"2001"	"2001"	"Florida"	"12"	"Large Central Metro"	"1"	582	5962149	9.8	9.7
	"2001"	"2001"	"Florida"	"12"	"Large Fringe Metro"	"2"	541	4451096	12.2	12.5
	"2001"	"2001"	"Florida"	"12"	"Medium Metro"	"3"	466	4387950	10.6	11.3
	"2001"	"2001"	"Florida"	"12"	"Small Metro"	"4"	101	907297	11.1	12.3
	"2001"	"2001"	"Florida"	"12"	"Micropolitan (non-metro)"	"5"	33	337770	9.8	10.1
	"2001"	"2001"	"Florida"	"12"	"NonCore (non-metro)"	"6"	23	310704	7.4	7.4
	"2001"	"2001"	"Georgia"	"13"	"Large Central Metro"	"1"	80	820213	9.8	9.6
	"2001"	"2001"	"Georgia"	"13"	"Large Fringe Metro"	"2"	221	3582242	6.2	5.9
	"2001"	"2001"	"Georgia"	"13"	"Medium Metro"	"3"	48	1007684	4.8	4.8
	"2001"	"2001"	"Georgia"	"13"	"Small Metro"	"4"	81	1345025	6.0	6.3
	"2001"	"2001"	"Georgia"	"13"	"Micropolitan (non-metro)"	"5"	42	892231	4.7	4.9
	"2001"	"2001"	"Georgia"	"13"	"NonCore (non-metro)"	"6"	39	729643	5.3	5.5
	"2001"	"2001"	"Hawaii"	"15"	"Medium Metro"	"3"	60	882755	6.8	6.8
	"2001"	"2001"	"Hawaii"	"15"	"Micropolitan (non-metro)"	"5"	14	210765	6.6 (Unreliable)	6.3 (Unreliable)
	"2001"	"2001"	"Idaho"	"16"	"Medium Metro"	"3"	32	486078	6.6	6.7
	"2001"	"2001"	"Idaho"	"16"	"Small Metro"	"4"	29	342382	8.5	8.9
	"2001"	"2001"	"Idaho"	"16"	"Micropolitan (non-metro)"	"5"	25	358001	7.0	7.8
	"2001"	"2001"	"Idaho"	"16"	"NonCore (non-metro)"	"6"	12	133501	9.0 (Unreliable)	10.0 (Unreliable)
	"2001"	"2001"	"Illinois"	"17"	"Large Central Metro"	"1"	488	5360562	9.1	9.2
	"2001"	"2001"	"Illinois"	"17"	"Large Fringe Metro"	"2"	220	3653602	6.0	5.9
	"2001"	"2001"	"Illinois"	"17"	"Medium Metro"	"3"	53	905187	5.9	6.0
	"2001"	"2001"	"Illinois"	"17"	"Small Metro"	"4"	61	1016992	6.0	6.2
	"2001"	"2001"	"Illinois"	"17"	"Micropolitan (non-metro)"	"5"	48	914844	5.2	5.4
	"2001"	"2001"	"Illinois"	"17"	"NonCore (non-metro)"	"6"	22	637258	3.5	3.5
	"2001"	"2001"	"Indiana"	"18"	"Large Central Metro"	"1"	51	865662	5.9	5.9
	"2001"	"2001"	"Indiana"	"18"	"Large Fringe Metro"	"2"	72	1813178	4.0	4.0
	"2001"	"2001"	"Indiana"	"18"	"Medium Metro"	"3"	35	911244	3.8	3.9
	"2001"	"2001"	"Indiana"	"18"	"Small Metro"	"4"	52	1066938	4.9	5.1
	"2001"	"2001"	"Indiana"	"18"	"Micropolitan (non-metro)"	"5"	49	1007232	4.9	5.0
	"2001"	"2001"	"Indiana"	"18"	"NonCore (non-metro)"	"6"	24	463506	5.2	5.5
	"2001"	"2001"	"Iowa"	"19"	"Medium Metro"	"3"	26	1006151	2.6	2.6
	"2001"	"2001"	"Iowa"	"19"	"Small Metro"	"4"	21	595368	3.5	3.6
	"2001"	"2001"	"Iowa"	"19"	"Micropolitan (non-metro)"	"5"	25	504753	5.0	5.1
	"2001"	"2001"	"Iowa"	"19"	"NonCore (non-metro)"	"6"	15	825725	1.8 (Unreliable)	1.9 (Unreliable)
	"2001"	"2001"	"Kansas"	"20"	"Large Fringe Metro"	"2"	47	730336	6.4	6.2
	"2001"	"2001"	"Kansas"	"20"	"Medium Metro"	"3"	44	584043	7.5	7.7
	"2001"	"2001"	"Kansas"	"20"	"Small Metro"	"4"	24	415952	5.8	6.3
	"2001"	"2001"	"Kansas"	"20"	"Micropolitan (non-metro)"	"5"	14	547120	2.6 (Unreliable)	2.8 (Unreliable)
	"2001"	"2001"	"Kentucky"	"21"	"Large Central Metro"	"1"	58	697159	8.3	8.3
	"2001"	"2001"	"Kentucky"	"21"	"Large Fringe Metro"	"2"	36	565694	6.4	6.2
	"2001"	"2001"	"Kentucky"	"21"	"Medium Metro"	"3"	56	631984	8.9	8.8
	"2001"	"2001"	"Kentucky"	"21"	"Small Metro"	"4"	23	382549	6.0	6.1
	"2001"	"2001"	"Kentucky"	"21"	"Micropolitan (non-metro)"	"5"	55	790746	7.0	7.0
	"2001"	"2001"	"Kentucky"	"21"	"NonCore (non-metro)"	"6"	117	1000000	11.7	12.0
	"2001"	"2001"	"Louisiana"	"22"	"Large Fringe Metro"	"2"	96	857165	11.2	11.0
	"2001"	"2001"	"Louisiana"	"22"	"Medium Metro"	"3"	73	1555103	4.7	4.8
	"2001"	"2001"	"Louisiana"	"22"	"Small Metro"	"4"	51	804862	6.3	6.5
	"2001"	"2001"	"Louisiana"	"22"	"Micropolitan (non-metro)"	"5"	25	401619	6.2	6.5
	"2001"	"2001"	"Louisiana"	"22"	"NonCore (non-metro)"	"6"	12	371763	3.2 (Unreliable)	3.3 (Unreliable)
	"2001"	"2001"	"Maine"	"23"	"Medium Metro"	"3"	41	494975	8.3	8.1
	"2001"	"2001"	"Maine"	"23"	"Small Metro"	"4"	17	250370	6.8 (Unreliable)	6.7 (Unreliable)
	"2001"	"2001"	"Maine"	"23"	"NonCore (non-metro)"	"6"	22	422323	5.2	5.3
	"2001"	"2001"	"Maryland"	"24"	"Large Central Metro"	"1"	261	640733	40.7	41.5
	"2001"	"2001"	"Maryland"	"24"	"Large Fringe Metro"	"2"	335	4136368	8.1	7.8
	"2001"	"2001"	"Maryland"	"24"	"Medium Metro"	"3"	22	291776	7.5	7.6
	"2001"	"2001"	"Maryland"	"24"	"Small Metro"	"4"	13	161980	8.0 (Unreliable)	8.0 (Unreliable)
