State,Year,Age Group,Gender,Deaths,Population,Crude Rate,rate_unreliable,code
Arizona,2011.0,55-64 years,Female,98.0,396624.0,24.7,0,AZ
Arizona,2011.0,55-64 years,Male,83.0,359322.0,23.1,0,AZ
Arizona,2011.0,65-74 years,Female,25.0,274249.0,9.1,0,AZ
Arizona,2011.0,65-74 years,Male,18.0,246361.0,7.3,1,AZ
Arizona,2012.0,15-19 years,Male,17.0,232424.0,7.3,1,AZ
Arizona,2012.0,20-24 years,Female,18.0,230149.0,7.8,1,AZ
Arizona,2012.0,20-24 years,Male,59.0,247688.0,23.8,0,AZ
Arizona,2012.0,25-34 years,Female,70.0,423861.0,16.5,0,AZ
Arizona,2012.0,25-34 years,Male,131.0,448216.0,29.2,0,AZ
Arizona,2012.0,35-44 years,Female,104.0,410361.0,25.3,0,AZ
Arizona,2012.0,35-44 years,Male,137.0,417801.0,32.8,0,AZ
Arizona,2012.0,45-54 years,Female,141.0,425092.0,33.2,0,AZ
Arizona,2012.0,45-54 years,Male,179.0,415902.0,43.0,0,AZ
Arizona,2012.0,55-64 years,Female,88.0,401678.0,21.9,0,AZ
Arizona,2012.0,55-64 years,Male,115.0,363193.0,31.7,0,AZ
Arizona,2012.0,65-74 years,Female,27.0,294686.0,9.2,0,AZ
Arizona,2012.0,65-74 years,Male,19.0,264128.0,7.2,1,AZ
Arizona,2012.0,75-84 years,Female,10.0,160933.0,6.2,1,AZ
Arizona,2013.0,15-19 years,Male,25.0,232199.0,10.8,0,AZ
Arizona,2013.0,20-24 years,Female,32.0,234004.0,13.7,0,AZ
Arizona,2013.0,20-24 years,Male,64.0,251253.0,25.5,0,AZ
Arizona,2013.0,25-34 years,Female,63.0,428042.0,14.7,0,AZ
Arizona,2013.0,25-34 years,Male,133.0,454340.0,29.3,0,AZ
Arizona,2013.0,35-44 years,Female,109.0,412658.0,26.4,0,AZ
Arizona,2013.0,35-44 years,Male,140.0,419132.0,33.4,0,AZ
Arizona,2013.0,45-54 years,Female,143.0,423030.0,33.8,0,AZ
Arizona,2013.0,45-54 years,Male,182.0,415106.0,43.8,0,AZ
Arizona,2013.0,55-64 years,Female,117.0,408718.0,28.6,0,AZ
Arizona,2013.0,55-64 years,Male,132.0,368932.0,35.8,0,AZ
Arizona,2013.0,65-74 years,Female,33.0,311809.0,10.6,0,AZ
Arizona,2013.0,65-74 years,Male,19.0,278538.0,6.8,1,AZ
Arizona,2013.0,75-84 years,Female,11.0,165683.0,6.6,1,AZ
Arizona,2014.0,20-24 years,Female,18.0,236089.0,7.6,1,AZ
Arizona,2014.0,20-24 years,Male,49.0,253968.0,19.3,0,AZ
Arizona,2014.0,25-34 years,Female,76.0,434867.0,17.5,0,AZ
Arizona,2014.0,25-34 years,Male,147.0,463269.0,31.7,0,AZ
Arizona,2014.0,35-44 years,Female,87.0,415654.0,20.9,0,AZ
Arizona,2014.0,35-44 years,Male,159.0,420858.0,37.8,0,AZ
Arizona,2014.0,45-54 years,Female,119.0,422907.0,28.1,0,AZ
Arizona,2014.0,45-54 years,Male,180.0,416508.0,43.2,0,AZ
Arizona,2014.0,55-64 years,Female,123.0,416943.0,29.5,0,AZ
Arizona,2014.0,55-64 years,Male,124.0,376237.0,33.0,0,AZ
Arizona,2014.0,65-74 years,Female,44.0,328858.0,13.4,0,AZ
Arizona,2014.0,65-74 years,Male,37.0,293134.0,12.6,0,AZ
Arizona,2014.0,75-84 years,Female,11.0,172121.0,6.4,1,AZ
Arizona,2014.0,75-84 years,Male,11.0,150641.0,7.3,1,AZ
Arizona,2015.0,15-19 years,Male,16.0,236191.0,6.8,1,AZ
Arizona,2015.0,20-24 years,Female,23.0,234579.0,9.8,0,AZ
Arizona,2015.0,20-24 years,Male,63.0,252682.0,24.9,0,AZ
Arizona,2015.0,25-34 years,Female,89.0,442208.0,20.1,0,AZ
Arizona,2015.0,25-34 years,Male,147.0,471437.0,31.2,0,AZ
Arizona,2015.0,35-44 years,Female,99.0,418302.0,23.7,0,AZ
Arizona,2015.0,35-44 years,Male,165.0,423311.0,39.0,0,AZ
Arizona,2015.0,45-54 years,Female,135.0,425258.0,31.7,0,AZ
Arizona,2015.0,45-54 years,Male,179.0,418510.0,42.8,0,AZ
Arizona,2015.0,55-64 years,Female,113.0,427277.0,26.4,0,AZ
Arizona,2015.0,55-64 years,Male,137.0,386424.0,35.5,0,AZ
Arizona,2015.0,65-74 years,Female,31.0,345557.0,9.0,0,AZ
Arizona,2015.0,65-74 years,Male,35.0,307457.0,11.4,0,AZ
Arizona,2015.0,75-84 years,Female,12.0,179415.0,6.7,1,AZ
Arizona,2015.0,75-84 years,Male,10.0,156836.0,6.4,1,AZ
Arkansas,1999.0,25-34 years,Female,11.0,175246.0,6.3,1,AR
Arkansas,1999.0,25-34 years,Male,10.0,176049.0,5.7,1,AR
Arkansas,1999.0,35-44 years,Female,20.0,199609.0,10.0,0,AR
Arkansas,1999.0,35-44 years,Male,23.0,195273.0,11.8,0,AR
Arkansas,1999.0,45-54 years,Male,17.0,166308.0,10.2,1,AR
Arkansas,2000.0,25-34 years,Female,10.0,175539.0,5.7,1,AR
Arkansas,2000.0,25-34 years,Male,13.0,177161.0,7.3,1,AR
Arkansas,2000.0,35-44 years,Female,17.0,200798.0,8.5,1,AR
Arkansas,2000.0,35-44 years,Male,36.0,196910.0,18.3,0,AR
Arkansas,2000.0,45-54 years,Male,15.0,171059.0,8.8,1,AR
Arkansas,2001.0,25-34 years,Male,20.0,175001.0,11.4,0,AR
Arkansas,2001.0,35-44 years,Female,17.0,199238.0,8.5,1,AR
Arkansas,2001.0,35-44 years,Male,30.0,195794.0,15.3,0,AR
Arkansas,2001.0,45-54 years,Female,14.0,185344.0,7.6,1,AR
Arkansas,2001.0,45-54 years,Male,14.0,177888.0,7.9,1,AR
Arkansas,2002.0,25-34 years,Female,17.0,173066.0,9.8,1,AR
Arkansas,2002.0,25-34 years,Male,21.0,174883.0,12.0,0,AR
Arkansas,2002.0,35-44 years,Female,30.0,195973.0,15.3,0,AR
Arkansas,2002.0,35-44 years,Male,38.0,193228.0,19.7,0,AR
Arkansas,2002.0,45-54 years,Female,19.0,186700.0,10.2,1,AR
Arkansas,2002.0,45-54 years,Male,16.0,179334.0,8.9,1,AR
Arkansas,2003.0,15-19 years,Male,10.0,100512.0,9.9,1,AR
Arkansas,2003.0,25-34 years,Female,11.0,174253.0,6.3,1,AR
Arkansas,2003.0,25-34 years,Male,29.0,175957.0,16.5,0,AR
Arkansas,2003.0,35-44 years,Female,30.0,193858.0,15.5,0,AR
Arkansas,2003.0,35-44 years,Male,28.0,190895.0,14.7,0,AR
Arkansas,2003.0,45-54 years,Female,23.0,188951.0,12.2,0,AR
Arkansas,2003.0,45-54 years,Male,28.0,181875.0,15.4,0,AR
Arkansas,2004.0,20-24 years,Male,17.0,99883.0,17.0,1,AR
Arkansas,2004.0,25-34 years,Female,13.0,176565.0,7.4,1,AR
Arkansas,2004.0,25-34 years,Male,30.0,178062.0,16.8,0,AR
Arkansas,2004.0,35-44 years,Female,38.0,192372.0,19.8,0,AR
Arkansas,2004.0,35-44 years,Male,32.0,189874.0,16.9,0,AR
Arkansas,2004.0,45-54 years,Female,27.0,191509.0,14.1,0,AR
Arkansas,2004.0,45-54 years,Male,24.0,184571.0,13.0,0,AR
Arkansas,2004.0,55-64 years,Female,12.0,154024.0,7.8,1,AR
Arkansas,2005.0,20-24 years,Male,15.0,99276.0,15.1,1,AR
Arkansas,2005.0,25-34 years,Female,17.0,179573.0,9.5,1,AR
Arkansas,2005.0,25-34 years,Male,38.0,180868.0,21.0,0,AR
Arkansas,2005.0,35-44 years,Female,39.0,191434.0,20.4,0,AR
Arkansas,2005.0,35-44 years,Male,44.0,189138.0,23.3,0,AR
Arkansas,2005.0,45-54 years,Female,33.0,194959.0,16.9,0,AR
Arkansas,2005.0,45-54 years,Male,32.0,188153.0,17.0,0,AR
Arkansas,2005.0,55-64 years,Female,11.0,159434.0,6.9,1,AR
Arkansas,2006.0,20-24 years,Male,28.0,98643.0,28.4,0,AR
Arkansas,2006.0,25-34 years,Female,16.0,182683.0,8.8,1,AR
Arkansas,2006.0,25-34 years,Male,46.0,183449.0,25.1,0,AR
Arkansas,2006.0,35-44 years,Female,37.0,191576.0,19.3,0,AR
Arkansas,2006.0,35-44 years,Male,43.0,189796.0,22.7,0,AR
Arkansas,2006.0,45-54 years,Female,29.0,199109.0,14.6,0,AR
Arkansas,2006.0,45-54 years,Male,31.0,192180.0,16.1,0,AR
Arkansas,2006.0,55-64 years,Female,13.0,164859.0,7.9,1,AR
Arkansas,2007.0,20-24 years,Male,26.0,99031.0,26.3,0,AR
Arkansas,2007.0,25-34 years,Female,25.0,184063.0,13.6,0,AR
Arkansas,2007.0,25-34 years,Male,31.0,184297.0,16.8,0,AR
Arkansas,2007.0,35-44 years,Female,33.0,190400.0,17.3,0,AR
Arkansas,2007.0,35-44 years,Male,47.0,188402.0,24.9,0,AR
Arkansas,2007.0,45-54 years,Female,42.0,202011.0,20.8,0,AR
Arkansas,2007.0,45-54 years,Male,39.0,194675.0,20.0,0,AR
Arkansas,2007.0,55-64 years,Female,18.0,169412.0,10.6,1,AR
Arkansas,2007.0,55-64 years,Male,10.0,158511.0,6.3,1,AR
Arkansas,2008.0,20-24 years,Male,25.0,99208.0,25.2,0,AR
Arkansas,2008.0,25-34 years,Female,27.0,184977.0,14.6,0,AR
Arkansas,2008.0,25-34 years,Male,49.0,185963.0,26.3,0,AR
Arkansas,2008.0,35-44 years,Female,54.0,187938.0,28.7,0,AR
Arkansas,2008.0,35-44 years,Male,44.0,186476.0,23.6,0,AR
Arkansas,2008.0,45-54 years,Female,54.0,204513.0,26.4,0,AR
Arkansas,2008.0,45-54 years,Male,43.0,197249.0,21.8,0,AR
Arkansas,2008.0,55-64 years,Female,15.0,173251.0,8.7,1,AR
Arkansas,2008.0,55-64 years,Male,18.0,162061.0,11.1,1,AR
Arkansas,2009.0,20-24 years,Male,23.0,99724.0,23.1,0,AR
Arkansas,2009.0,25-34 years,Female,23.0,186737.0,12.3,0,AR
Arkansas,2009.0,25-34 years,Male,40.0,187396.0,21.3,0,AR
Arkansas,2009.0,35-44 years,Female,41.0,185102.0,22.1,0,AR
Arkansas,2009.0,35-44 years,Male,48.0,184048.0,26.1,0,AR
Arkansas,2009.0,45-54 years,Female,56.0,206045.0,27.2,0,AR
Arkansas,2009.0,45-54 years,Male,53.0,199444.0,26.6,0,AR
Arkansas,2009.0,55-64 years,Female,14.0,177789.0,7.9,1,AR
Arkansas,2009.0,55-64 years,Male,17.0,165860.0,10.2,1,AR
Arkansas,2010.0,20-24 years,Female,11.0,98849.0,11.1,1,AR
Arkansas,2010.0,20-24 years,Male,20.0,100801.0,19.8,0,AR
Arkansas,2010.0,25-34 years,Female,29.0,187460.0,15.5,0,AR
Arkansas,2010.0,25-34 years,Male,53.0,188432.0,28.1,0,AR
Arkansas,2010.0,35-44 years,Female,45.0,183510.0,24.5,0,AR
Arkansas,2010.0,35-44 years,Male,43.0,182698.0,23.5,0,AR
Arkansas,2010.0,45-54 years,Female,46.0,206738.0,22.3,0,AR
Arkansas,2010.0,45-54 years,Male,35.0,200528.0,17.5,0,AR
Arkansas,2010.0,55-64 years,Female,18.0,181700.0,9.9,1,AR
Arkansas,2010.0,55-64 years,Male,22.0,169291.0,13.0,0,AR
Arkansas,2011.0,20-24 years,Male,27.0,104757.0,25.8,0,AR
Arkansas,2011.0,25-34 years,Female,22.0,189656.0,11.6,0,AR
Arkansas,2011.0,25-34 years,Male,57.0,190722.0,29.9,0,AR
Arkansas,2011.0,35-44 years,Female,33.0,183089.0,18.0,0,AR
Arkansas,2011.0,35-44 years,Male,52.0,181701.0,28.6,0,AR
Arkansas,2011.0,45-54 years,Female,47.0,204556.0,23.0,0,AR
Arkansas,2011.0,45-54 years,Male,53.0,198970.0,26.6,0,AR
Arkansas,2011.0,55-64 years,Female,21.0,188229.0,11.2,0,AR
Arkansas,2011.0,55-64 years,Male,14.0,174762.0,8.0,1,AR
Arkansas,2012.0,20-24 years,Female,10.0,104227.0,9.6,1,AR
Arkansas,2012.0,20-24 years,Male,18.0,106600.0,16.9,1,AR
Arkansas,2012.0,25-34 years,Female,30.0,190473.0,15.8,0,AR
Arkansas,2012.0,25-34 years,Male,52.0,191428.0,27.2,0,AR
Arkansas,2012.0,35-44 years,Female,38.0,183251.0,20.7,0,AR
Arkansas,2012.0,35-44 years,Male,47.0,181410.0,25.9,0,AR
Arkansas,2012.0,45-54 years,Female,57.0,201180.0,28.3,0,AR
Arkansas,2012.0,45-54 years,Male,34.0,196038.0,17.3,0,AR
Arkansas,2012.0,55-64 years,Female,26.0,188937.0,13.8,0,AR
Arkansas,2012.0,55-64 years,Male,21.0,174682.0,12.0,0,AR
Arkansas,2012.0,65-74 years,Female,10.0,134041.0,7.5,1,AR
Arkansas,2013.0,20-24 years,Male,21.0,107268.0,19.6,0,AR
Arkansas,2013.0,25-34 years,Female,23.0,191219.0,12.0,0,AR
Arkansas,2013.0,25-34 years,Male,45.0,192657.0,23.4,0,AR
Arkansas,2013.0,35-44 years,Female,26.0,183645.0,14.2,0,AR
Arkansas,2013.0,35-44 years,Male,43.0,181140.0,23.7,0,AR
Arkansas,2013.0,45-54 years,Female,31.0,198329.0,15.6,0,AR
Arkansas,2013.0,45-54 years,Male,40.0,192944.0,20.7,0,AR
Arkansas,2013.0,55-64 years,Female,31.0,190371.0,16.3,0,AR
Arkansas,2013.0,55-64 years,Male,19.0,175829.0,10.8,1,AR
Arkansas,2014.0,20-24 years,Male,22.0,107105.0,20.5,0,AR
Arkansas,2014.0,25-34 years,Female,20.0,192691.0,10.4,0,AR
Arkansas,2014.0,25-34 years,Male,52.0,193681.0,26.8,0,AR
Arkansas,2014.0,35-44 years,Female,42.0,183594.0,22.9,0,AR
Arkansas,2014.0,35-44 years,Male,46.0,181078.0,25.4,0,AR
Arkansas,2014.0,45-54 years,Female,52.0,195376.0,26.6,0,AR
Arkansas,2014.0,45-54 years,Male,44.0,190306.0,23.1,0,AR
Arkansas,2014.0,55-64 years,Female,30.0,191914.0,15.6,0,AR
Arkansas,2014.0,55-64 years,Male,23.0,177435.0,13.0,0,AR
Arkansas,2015.0,20-24 years,Male,14.0,105096.0,13.3,1,AR
Arkansas,2015.0,25-34 years,Female,24.0,194371.0,12.3,0,AR
Arkansas,2015.0,25-34 years,Male,47.0,194587.0,24.2,0,AR
Arkansas,2015.0,35-44 years,Female,47.0,184106.0,25.5,0,AR
Arkansas,2015.0,35-44 years,Male,60.0,181668.0,33.0,0,AR
Arkansas,2015.0,45-54 years,Female,46.0,193709.0,23.7,0,AR
Arkansas,2015.0,45-54 years,Male,53.0,188653.0,28.1,0,AR
Arkansas,2015.0,55-64 years,Female,36.0,194468.0,18.5,0,AR
Arkansas,2015.0,55-64 years,Male,19.0,180052.0,10.6,1,AR
Arkansas,2015.0,65-74 years,Female,11.0,147433.0,7.5,1,AR
California,1999.0,15-19 years,Female,13.0,1154633.0,1.1,1,CA
California,1999.0,15-19 years,Male,19.0,1248484.0,1.5,1,CA
California,1999.0,20-24 years,Female,28.0,1095927.0,2.6,0,CA
California,1999.0,20-24 years,Male,85.0,1207242.0,7.0,0,CA
California,1999.0,25-34 years,Female,117.0,2559586.0,4.6,0,CA
California,1999.0,25-34 years,Male,329.0,2718957.0,12.1,0,CA
California,1999.0,35-44 years,Female,307.0,2701239.0,11.4,0,CA
California,1999.0,35-44 years,Male,656.0,2760947.0,23.8,0,CA
California,1999.0,45-54 years,Female,231.0,2124931.0,10.9,0,CA
California,1999.0,45-54 years,Male,533.0,2064379.0,25.8,0,CA
California,1999.0,55-64 years,Female,67.0,1319908.0,5.1,0,CA
California,1999.0,55-64 years,Male,138.0,1223139.0,11.3,0,CA
California,1999.0,65-74 years,Female,37.0,1032910.0,3.6,0,CA
California,1999.0,65-74 years,Male,35.0,855094.0,4.1,0,CA
California,1999.0,75-84 years,Female,24.0,742128.0,3.2,0,CA
California,1999.0,75-84 years,Male,13.0,517511.0,2.5,1,CA
California,1999.0,85+ years,Female,12.0,283620.0,4.2,1,CA
California,2000.0,15-19 years,Male,18.0,1271569.0,1.4,1,CA
California,2000.0,20-24 years,Female,14.0,1135816.0,1.2,1,CA
California,2000.0,20-24 years,Male,49.0,1245823.0,3.9,0,CA
California,2000.0,25-34 years,Female,85.0,2535274.0,3.4,0,CA
California,2000.0,25-34 years,Male,214.0,2693784.0,7.9,0,CA
California,2000.0,35-44 years,Female,185.0,2712797.0,6.8,0,CA
California,2000.0,35-44 years,Male,499.0,2772175.0,18.0,0,CA
California,2000.0,45-54 years,Female,190.0,2197803.0,8.6,0,CA
California,2000.0,45-54 years,Male,395.0,2133587.0,18.5,0,CA
California,2000.0,55-64 years,Female,66.0,1356766.0,4.9,0,CA
California,2000.0,55-64 years,Male,90.0,1257261.0,7.2,0,CA
California,2000.0,65-74 years,Female,29.0,1033110.0,2.8,0,CA
California,2000.0,65-74 years,Male,34.0,854681.0,4.0,0,CA
California,2000.0,75-84 years,Female,18.0,757168.0,2.4,1,CA
California,2000.0,75-84 years,Male,20.0,524977.0,3.8,0,CA
California,2000.0,85+ years,Male,12.0,134172.0,8.9,1,CA
California,2001.0,15-19 years,Male,12.0,1293087.0,0.9,1,CA
California,2001.0,20-24 years,Male,33.0,1306724.0,2.5,0,CA
California,2001.0,25-34 years,Female,50.0,2541273.0,2.0,0,CA
California,2001.0,25-34 years,Male,123.0,2693128.0,4.6,0,CA
California,2001.0,35-44 years,Female,129.0,2724965.0,4.7,0,CA
California,2001.0,35-44 years,Male,272.0,2791352.0,9.7,0,CA
California,2001.0,45-54 years,Female,134.0,2299335.0,5.8,0,CA
California,2001.0,45-54 years,Male,263.0,2234943.0,11.8,0,CA
California,2001.0,55-64 years,Female,41.0,1414777.0,2.9,0,CA
California,2001.0,55-64 years,Male,74.0,1313640.0,5.6,0,CA
California,2001.0,65-74 years,Female,19.0,1034161.0,1.8,1,CA
California,2001.0,65-74 years,Male,21.0,863716.0,2.4,0,CA
California,2001.0,75-84 years,Female,16.0,776780.0,2.1,1,CA
California,2002.0,15-19 years,Female,15.0,1207430.0,1.2,1,CA
California,2002.0,15-19 years,Male,20.0,1308453.0,1.5,0,CA
California,2002.0,20-24 years,Female,38.0,1227867.0,3.1,0,CA
California,2002.0,20-24 years,Male,78.0,1339562.0,5.8,0,CA
California,2002.0,25-34 years,Female,129.0,2541989.0,5.1,0,CA
California,2002.0,25-34 years,Male,289.0,2683300.0,10.8,0,CA
California,2002.0,35-44 years,Female,326.0,2717566.0,12.0,0,CA
California,2002.0,35-44 years,Male,586.0,2782733.0,21.1,0,CA
California,2002.0,45-54 years,Female,374.0,2343280.0,16.0,0,CA
California,2002.0,45-54 years,Male,608.0,2279051.0,26.7,0,CA
California,2002.0,55-64 years,Female,145.0,1506733.0,9.6,0,CA
California,2002.0,55-64 years,Male,197.0,1402754.0,14.0,0,CA
California,2002.0,65-74 years,Female,47.0,1036236.0,4.5,0,CA
California,2002.0,65-74 years,Male,37.0,871226.0,4.2,0,CA
California,2002.0,75-84 years,Female,28.0,788729.0,3.6,0,CA
California,2002.0,75-84 years,Male,23.0,549464.0,4.2,0,CA
California,2002.0,85+ years,Female,10.0,302395.0,3.3,1,CA
California,2002.0,85+ years,Male,17.0,144055.0,11.8,1,CA
California,2003.0,15-19 years,Female,13.0,1231521.0,1.1,1,CA
California,2003.0,15-19 years,Male,30.0,1327978.0,2.3,0,CA
California,2003.0,20-24 years,Female,26.0,1253018.0,2.1,0,CA
California,2003.0,20-24 years,Male,92.0,1352138.0,6.8,0,CA
California,2003.0,25-34 years,Female,135.0,2543205.0,5.3,0,CA
California,2003.0,25-34 years,Male,268.0,2667944.0,10.0,0,CA
California,2003.0,35-44 years,Female,322.0,2713392.0,11.9,0,CA
California,2003.0,35-44 years,Male,617.0,2772481.0,22.3,0,CA
California,2003.0,45-54 years,Female,423.0,2398208.0,17.6,0,CA
California,2003.0,45-54 years,Male,651.0,2337208.0,27.9,0,CA
California,2003.0,55-64 years,Female,135.0,1585922.0,8.5,0,CA
California,2003.0,55-64 years,Male,199.0,1476641.0,13.5,0,CA
California,2003.0,65-74 years,Female,58.0,1045309.0,5.5,0,CA
California,2003.0,65-74 years,Male,46.0,884353.0,5.2,0,CA
California,2003.0,75-84 years,Female,31.0,797361.0,3.9,0,CA
California,2003.0,75-84 years,Male,32.0,557352.0,5.7,0,CA
California,2003.0,85+ years,Female,10.0,310049.0,3.2,1,CA
California,2004.0,15-19 years,Female,15.0,1260373.0,1.2,1,CA
California,2004.0,15-19 years,Male,22.0,1356493.0,1.6,0,CA
California,2004.0,20-24 years,Female,36.0,1263972.0,2.8,0,CA
California,2004.0,20-24 years,Male,113.0,1372791.0,8.2,0,CA
California,2004.0,25-34 years,Female,138.0,2543337.0,5.4,0,CA
California,2004.0,25-34 years,Male,289.0,2657964.0,10.9,0,CA
California,2004.0,35-44 years,Female,349.0,2708560.0,12.9,0,CA
California,2004.0,35-44 years,Male,530.0,2765632.0,19.2,0,CA
California,2004.0,45-54 years,Female,443.0,2442446.0,18.1,0,CA
California,2004.0,45-54 years,Male,631.0,2386820.0,26.4,0,CA
California,2004.0,55-64 years,Female,179.0,1661110.0,10.8,0,CA
California,2004.0,55-64 years,Male,223.0,1544835.0,14.4,0,CA
California,2004.0,65-74 years,Female,39.0,1054277.0,3.7,0,CA
California,2004.0,65-74 years,Male,45.0,896058.0,5.0,0,CA
California,2004.0,75-84 years,Female,24.0,800298.0,3.0,0,CA
California,2004.0,75-84 years,Male,19.0,561706.0,3.4,1,CA
California,2004.0,85+ years,Female,14.0,314875.0,4.4,1,CA
California,2005.0,15-19 years,Female,13.0,1293513.0,1.0,1,CA
California,2005.0,15-19 years,Male,24.0,1390427.0,1.7,0,CA
California,2005.0,20-24 years,Female,24.0,1264029.0,1.9,0,CA
California,2005.0,20-24 years,Male,100.0,1384388.0,7.2,0,CA
California,2005.0,25-34 years,Female,144.0,2531624.0,5.7,0,CA
California,2005.0,25-34 years,Male,294.0,2638798.0,11.1,0,CA
California,2005.0,35-44 years,Female,313.0,2697899.0,11.6,0,CA
California,2005.0,35-44 years,Male,527.0,2750680.0,19.2,0,CA
California,2005.0,45-54 years,Female,425.0,2487359.0,17.1,0,CA
California,2005.0,45-54 years,Male,655.0,2439467.0,26.9,0,CA
California,2005.0,55-64 years,Female,187.0,1735963.0,10.8,0,CA
California,2005.0,55-64 years,Male,288.0,1616930.0,17.8,0,CA
California,2005.0,65-74 years,Female,69.0,1064867.0,6.5,0,CA
California,2005.0,65-74 years,Male,45.0,907626.0,5.0,0,CA
California,2005.0,75-84 years,Female,33.0,804001.0,4.1,0,CA
California,2005.0,75-84 years,Male,28.0,569520.0,4.9,0,CA
California,2005.0,85+ years,Female,17.0,327649.0,5.2,1,CA
California,2005.0,85+ years,Male,14.0,165590.0,8.5,1,CA
California,2006.0,15-19 years,Female,20.0,1324135.0,1.5,0,CA
California,2006.0,15-19 years,Male,30.0,1419714.0,2.1,0,CA
California,2006.0,20-24 years,Female,25.0,1260991.0,2.0,0,CA
California,2006.0,20-24 years,Male,119.0,1384451.0,8.6,0,CA
California,2006.0,25-34 years,Female,164.0,2534367.0,6.5,0,CA
California,2006.0,25-34 years,Male,287.0,2635626.0,10.9,0,CA
California,2006.0,35-44 years,Female,289.0,2679857.0,10.8,0,CA
California,2006.0,35-44 years,Male,539.0,2728888.0,19.8,0,CA
California,2006.0,45-54 years,Female,485.0,2527529.0,19.2,0,CA
California,2006.0,45-54 years,Male,799.0,2482711.0,32.2,0,CA
California,2006.0,55-64 years,Female,228.0,1805575.0,12.6,0,CA
California,2006.0,55-64 years,Male,306.0,1682305.0,18.2,0,CA
California,2006.0,65-74 years,Female,51.0,1075303.0,4.7,0,CA
California,2006.0,65-74 years,Male,51.0,917570.0,5.6,0,CA
California,2006.0,75-84 years,Female,35.0,797474.0,4.4,0,CA
California,2006.0,75-84 years,Male,25.0,569224.0,4.4,0,CA
California,2006.0,85+ years,Female,17.0,338626.0,5.0,1,CA
California,2007.0,15-19 years,Female,24.0,1349604.0,1.8,0,CA
California,2007.0,15-19 years,Male,51.0,1443997.0,3.5,0,CA
California,2007.0,20-24 years,Female,55.0,1265950.0,4.3,0,CA
California,2007.0,20-24 years,Male,132.0,1392768.0,9.5,0,CA
California,2007.0,25-34 years,Female,146.0,2539939.0,5.7,0,CA
California,2007.0,25-34 years,Male,313.0,2640595.0,11.9,0,CA
California,2007.0,35-44 years,Female,329.0,2648251.0,12.4,0,CA
California,2007.0,35-44 years,Male,572.0,2690610.0,21.3,0,CA
California,2007.0,45-54 years,Female,559.0,2563648.0,21.8,0,CA
California,2007.0,45-54 years,Male,824.0,2523838.0,32.6,0,CA
California,2007.0,55-64 years,Female,272.0,1873090.0,14.5,0,CA
California,2007.0,55-64 years,Male,369.0,1745333.0,21.1,0,CA
California,2007.0,65-74 years,Female,47.0,1103323.0,4.3,0,CA
California,2007.0,65-74 years,Male,50.0,942728.0,5.3,0,CA
California,2007.0,75-84 years,Female,41.0,793074.0,5.2,0,CA
California,2007.0,75-84 years,Male,24.0,570709.0,4.2,0,CA
California,2007.0,85+ years,Female,23.0,352374.0,6.5,0,CA
California,2007.0,85+ years,Male,10.0,185028.0,5.4,1,CA
California,2008.0,15-19 years,Female,18.0,1365142.0,1.3,1,CA
California,2008.0,15-19 years,Male,55.0,1458088.0,3.8,0,CA
California,2008.0,20-24 years,Female,45.0,1281747.0,3.5,0,CA
California,2008.0,20-24 years,Male,168.0,1403785.0,12.0,0,CA
California,2008.0,25-34 years,Female,149.0,2560963.0,5.8,0,CA
California,2008.0,25-34 years,Male,354.0,2666108.0,13.3,0,CA
California,2008.0,35-44 years,Female,324.0,2620598.0,12.4,0,CA
California,2008.0,35-44 years,Male,532.0,2658307.0,20.0,0,CA
California,2008.0,45-54 years,Female,530.0,2598325.0,20.4,0,CA
California,2008.0,45-54 years,Male,733.0,2560191.0,28.6,0,CA
California,2008.0,55-64 years,Female,321.0,1939797.0,16.5,0,CA
California,2008.0,55-64 years,Male,389.0,1809088.0,21.5,0,CA
California,2008.0,65-74 years,Female,73.0,1148775.0,6.4,0,CA
California,2008.0,65-74 years,Male,83.0,983969.0,8.4,0,CA
California,2008.0,75-84 years,Female,31.0,789702.0,3.9,0,CA
California,2008.0,75-84 years,Male,23.0,573407.0,4.0,0,CA
California,2008.0,85+ years,Female,21.0,365817.0,5.7,0,CA
California,2008.0,85+ years,Male,10.0,195090.0,5.1,1,CA
California,2009.0,15-19 years,Female,25.0,1371445.0,1.8,0,CA
California,2009.0,15-19 years,Male,56.0,1462796.0,3.8,0,CA
California,2009.0,20-24 years,Female,53.0,1303607.0,4.1,0,CA
California,2009.0,20-24 years,Male,149.0,1422179.0,10.5,0,CA
California,2009.0,25-34 years,Female,153.0,2585805.0,5.9,0,CA
California,2009.0,25-34 years,Male,376.0,2693754.0,14.0,0,CA
California,2009.0,35-44 years,Female,314.0,2591015.0,12.1,0,CA
California,2009.0,35-44 years,Male,532.0,2623323.0,20.3,0,CA
California,2009.0,45-54 years,Female,606.0,2628329.0,23.1,0,CA
California,2009.0,45-54 years,Male,770.0,2592114.0,29.7,0,CA
California,2009.0,55-64 years,Female,314.0,2021341.0,15.5,0,CA
California,2009.0,55-64 years,Male,449.0,1884209.0,23.8,0,CA
California,2009.0,65-74 years,Female,84.0,1191358.0,7.1,0,CA
California,2009.0,65-74 years,Male,86.0,1024871.0,8.4,0,CA
California,2009.0,75-84 years,Female,27.0,787114.0,3.4,0,CA
California,2009.0,75-84 years,Male,31.0,576306.0,5.4,0,CA
